"","Taxon","Genus","Hybrid.marker","Species","Abbrev","Infraspecific.rank","Infraspecific","Authority","ID","Plant.Name.Index","TPL.version","Taxonomic.status","Family","New.Genus","New.Hybrid.marker","New.Species","New.Infraspecific.rank","New.Infraspecific","New.Authority","New.ID","New.Taxonomic.status","Typo","WFormat","Higher.level","Date","Tax_res"
"52","Deschampsia cespitosa","Deschampsia","","cespitosa",NA,NA,"","","kew-407579",TRUE,"1.1","Accepted","Poaceae","Deschampsia","","cespitosa","","","(L.) P.Beauv.","kew-407579","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"53","Diplaspis nivis","Diplaspis","","nivis",NA,NA,"","","",FALSE,"1.1","","","Diplaspis","","nivis",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"54","Drosera arcturi","Drosera","","arcturi",NA,NA,"","","kew-64248",TRUE,"1.1","Accepted","Droseraceae","Drosera","","arcturi","","","Hook.","kew-64248","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"55","Epacris glacialis","Epacris","","glacialis",NA,NA,"","","kew-2789684",TRUE,"1.1","Accepted","Ericaceae","Epacris","","glacialis","","","(F.Muell.) M.Gray","kew-2789684","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"56","Epacris microphylla","Epacris","","microphylla",NA,NA,"","","kew-2789764",TRUE,"1.1","Accepted","Ericaceae","Epacris","","microphylla","","","R.Br.","kew-2789764","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"57","Epacris petrophila","Epacris","","petrophila",NA,NA,"","","kew-2789788",TRUE,"1.1","Accepted","Ericaceae","Epacris","","petrophila","","","Hook.f.","kew-2789788","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"58","Gingidia algens","Gingidia","","algens",NA,NA,"","","kew-2826041",TRUE,"1.1","Accepted","Apiaceae","Gingidia","","algens","","","(F.Muell.) J.W.Dawson","kew-2826041","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"59","Gingidia harveyana","Gingidia","","harveyana",NA,NA,"","","kew-2826047",TRUE,"1.1","Accepted","Apiaceae","Gingidia","","harveyana","","","(F.Muell.) J.W.Dawson","kew-2826047","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"60","Oreomyrrhis ciliata","Oreomyrrhis","","ciliata",NA,NA,"","","tro-50325421",TRUE,"1.1","Synonym","Apiaceae","Chaerophyllum","","australianum","","","K.F.Chung","kew-2603922","Unresolved",FALSE,FALSE,FALSE,2020-04-18,"Species"
"61","Oreomyrrhis eriopoda","Oreomyrrhis","","eriopoda",NA,NA,"","","tro-50325446",TRUE,"1.1","Synonym","Apiaceae","Chaerophyllum","","eriopodum","","","(DC.) K.F.Chung","kew-2603933","Unresolved",FALSE,FALSE,FALSE,2020-04-18,"Species"
"62","Ozothamnus hookeri","Ozothamnus","","hookeri",NA,NA,"","","gcc-43792",TRUE,"1.1","Accepted","Compositae","Ozothamnus","","hookeri","","","Sond.","gcc-43792","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"63","Pentachondra pumila","Pentachondra","","pumila",NA,NA,"","","tro-12000021",TRUE,"1.1","Accepted","Ericaceae","Pentachondra","","pumila","","","R. Br.","tro-12000021","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"64","Pimelea axiflora ","Pimelea","","axiflora",NA,NA,"","","tro-50318645",TRUE,"1.1","Accepted","Thymelaeaceae","Pimelea","","axiflora","","","F. Muell. ex Meisn.","tro-50318645","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"65","Poa phillipsiana","Poa","","phillipsiana",NA,NA,"","","kew-436832",TRUE,"1.1","Accepted","Poaceae","Poa","","phillipsiana","","","Vickery","kew-436832","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"66","Psychrophila introloba","Psychrophila","","introloba",NA,NA,"","","kew-2544405",TRUE,"1.1","Unresolved","Ranunculaceae","Psychrophila","","introloba","","","(F.Muell.) W.A.Weber","kew-2544405","Unresolved",FALSE,FALSE,FALSE,2020-04-18,"Species"
"67","Ranunculus dissectifolius","Ranunculus","","dissectifolius",NA,NA,"","","kew-2523299",TRUE,"1.1","Unresolved","Ranunculaceae","Ranunculus","","dissectifolius","","","F.Muell. ex Benth.","kew-2523299","Unresolved",FALSE,FALSE,FALSE,2020-04-18,"Species"
"68","Ranunculus graniticola","Ranunculus","","graniticola",NA,NA,"","","kew-2523911",TRUE,"1.1","Unresolved","Ranunculaceae","Ranunculus","","graniticola","","","Melville","kew-2523911","Unresolved",FALSE,FALSE,FALSE,2020-04-18,"Species"
"69","Ranunculus gunnianus","Ranunculus","","gunnianus",NA,NA,"","","kew-2523932",TRUE,"1.1","Unresolved","Ranunculaceae","Ranunculus","","gunnianus","","","Hook.","kew-2523932","Unresolved",FALSE,FALSE,FALSE,2020-04-18,"Species"
"70","Ranunculus lappaceus","Ranunculus","","lappaceus",NA,NA,"","","kew-2523796",TRUE,"1.1","Unresolved","Ranunculaceae","Ranunculus","","lappaceus","","","Sm.","kew-2523796","Unresolved",FALSE,FALSE,FALSE,2020-04-18,"Species"
"71","Ranunculus muellerii","Ranunculus","","muellerii",NA,NA,"","","kew-2526197",TRUE,"1.1","Unresolved","Ranunculaceae","Ranunculus","","muelleri","","","Buchanan","kew-2526197","Unresolved",TRUE,FALSE,FALSE,2020-04-18,"Species"
"72","Ranunculus niphophilus","Ranunculus","","niphophilus",NA,NA,"","","kew-2526134",TRUE,"1.1","Unresolved","Ranunculaceae","Ranunculus","","niphophilus","","","B.G.Briggs","kew-2526134","Unresolved",FALSE,FALSE,FALSE,2020-04-18,"Species"
"73","Ranunculus pimpinellifolius","Ranunculus","","pimpinellifolius",NA,NA,"","","kew-2527090",TRUE,"1.1","Unresolved","Ranunculaceae","Ranunculus","","pimpinellifolius","","","Hook.","kew-2527090","Unresolved",FALSE,FALSE,FALSE,2020-04-18,"Species"
"74","Senecio gunnii","Senecio","","gunnii",NA,NA,"","","gcc-112653",TRUE,"1.1","Accepted","Compositae","Senecio","","gunnii","","","(Hook.f.) Belcher","gcc-112653","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"75","Wahlenbergia ceracea","Wahlenbergia","","ceracea",NA,NA,"","","kew-357337",TRUE,"1.1","Accepted","Campanulaceae","Wahlenbergia","","ceracea","","","Lothian","kew-357337","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"76","Stylidium graminifolium","Stylidium","","graminifolium",NA,NA,"","","kew-2580901",TRUE,"1.1","Unresolved","Stylidiaceae","Stylidium","","graminifolium","","","Sw.","kew-2580901","Unresolved",FALSE,FALSE,FALSE,2020-04-18,"Species"
"77","Tasmannia xerophila","Tasmannia","","xerophila",NA,NA,"","","kew-2518788",TRUE,"1.1","Unresolved","Winteraceae","Tasmannia","","xerophila","","","(P.Parm.) M.Gray","kew-2518788","Unresolved",FALSE,FALSE,FALSE,2020-04-18,"Species"
"78","Chionogentias muelleriana ssp. alpestris","Chionogentias","","muelleriana",NA,"ssp.","alpestris","","kew-2718358",TRUE,"1.1","Synonym","Gentianaceae","Gentianella","","muelleriana","subsp.","alpestris","(L.G.Adams) Glenny","kew-2822183","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"79","Scleranthus singuliflorus","Scleranthus","","singuliflorus",NA,NA,"","","kew-2485033",TRUE,"1.1","Unresolved","Caryophyllaceae","Scleranthus","","singuliflorus","","","(F.Muell.) Mattf.","kew-2485033","Unresolved",FALSE,FALSE,FALSE,2020-04-18,"Species"
"80","Stackhousia pulvinaris","Stackhousia","","pulvinaris",NA,NA,"","","kew-2580318",TRUE,"1.1","Unresolved","Celastraceae","Stackhousia","","pulvinaris","","","F.Muell.","kew-2580318","Unresolved",FALSE,FALSE,FALSE,2020-04-18,"Species"
"81","Wahlenbergia gloriosa","Wahlenbergia","","gloriosa",NA,NA,"","","kew-357518",TRUE,"1.1","Accepted","Campanulaceae","Wahlenbergia","","gloriosa","","","Lothian","kew-357518","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"82","Baeckea gunniana","Baeckea","","gunniana",NA,NA,"","","kew-19207",TRUE,"1.1","Accepted","Myrtaceae","Baeckea","","gunniana","","","Schauer ex Walp.","kew-19207","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"83","Baeckea utilis","Baeckea","","utilis",NA,NA,"","","kew-19297",TRUE,"1.1","Accepted","Myrtaceae","Baeckea","","utilis","","","F.Muell. ex Miq.","kew-19297","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"84","Melaleuca pityoides","Melaleuca","","pityoides",NA,NA,"","","kew-347387",TRUE,"1.1","Synonym","Myrtaceae","Callistemon","","pityoides","","","F.Muell.","kew-31478","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"85","Carex iynx","Carex","","iynx",NA,NA,"","","kew-227655",TRUE,"1.1","Accepted","Cyperaceae","Carex","","iynx","","","Nelmes","kew-227655","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"86","Epacris celata","Epacris","","celata",NA,NA,"","","kew-2789654",TRUE,"1.1","Accepted","Ericaceae","Epacris","","celata","","","Crowden","kew-2789654","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"87","Ozothamnus cupressoides","Ozothamnus","","cupressoides",NA,NA,"","","",FALSE,"1.1","","","Ozothamnus","","cupressoides",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"88","Neopaxia australasica","Neopaxia","","australasica",NA,NA,"","","tro-26200010",TRUE,"1.1","Accepted","Portulacaceae","Neopaxia","","australasica","","","(Hook. f.) Ö. Nilsson","tro-26200010","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"89","Dichosciadium ranunculaceum var. ranunculaceum","Dichosciadium","","ranunculaceum",NA,"var.","ranunculaceum","","kew-2766243",TRUE,"1.1","Accepted","Apiaceae","Dichosciadium","","ranunculaceum","","","(F.Muell.) Domin","kew-2766243","Accepted",FALSE,FALSE,TRUE,2020-04-18,"Species"
"90","Isolepis crassiuscula","Isolepis","","crassiuscula",NA,NA,"","","kew-250236",TRUE,"1.1","Accepted","Cyperaceae","Isolepis","","crassiuscula","","","Hook.f.","kew-250236","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"91","Euphrasia collina ssp. glacialis","Euphrasia","","collina",NA,"ssp.","glacialis","","tro-100335441",TRUE,"1.1","Unresolved","Orobanchaceae","Euphrasia","","collina","subsp.","glacialis","(Wettst.) W.R. Barker","tro-100335441","Unresolved",FALSE,FALSE,FALSE,2020-04-18,"Species"
"92","Scleranthus biflorus","Scleranthus","","biflorus",NA,NA,"","","tro-6300193",TRUE,"1.1","Synonym","Caryophyllaceae","Mniarum","","biflorum","","","J.R. Forst. & G. Forst.","tro-50076873","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"93","Brachyscome stolonifera","Brachyscome","","stolonifera",NA,NA,"","","gcc-1372",TRUE,"1.1","Accepted","Compositae","Brachyscome","","stolonifera","","","G.L.Davis","gcc-1372","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"94","Kelleria dieffenbachii","Kelleria","","dieffenbachii",NA,NA,"","","tro-32000460",TRUE,"1.1","Accepted","Thymelaeaceae","Kelleria","","dieffenbachii","","","(Hook.) Endl.","tro-32000460","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"95","Cardamine robusta","Cardamine","","robusta",NA,NA,"","","kew-2700389",TRUE,"1.1","Accepted","Brassicaceae","Cardamine","","robusta","","","I.Thomps.","kew-2700389","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"96","Epilobium gunnianum","Epilobium","","gunnianum",NA,NA,"","","kew-2790502",TRUE,"1.1","Accepted","Onagraceae","Epilobium","","gunnianum","","","Hausskn.","kew-2790502","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"97","Pimelea ligustrina ssp. ciliata","Pimelea","","ligustrina",NA,"ssp.","ciliata","","tro-50318591",FALSE,"1.1","Accepted","Thymelaeaceae","Pimelea","","ligustrina","","","Labill.","tro-50318591","Accepted",FALSE,FALSE,TRUE,2020-04-18,"Species"
"98","Euphrasia collina ssp. diversicolor","Euphrasia","","collina",NA,"ssp.","diversicolor","","tro-100335438",FALSE,"1.1","Unresolved","Orobanchaceae","Euphrasia","","collina","","","R. Br.","tro-100335438","Unresolved",FALSE,FALSE,TRUE,2020-04-18,"Species"
"99","Luzula modesta","Luzula","","modesta",NA,NA,"","","kew-316483",TRUE,"1.1","Accepted","Juncaceae","Luzula","","modesta","","","Buchenau","kew-316483","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"100","Celmisia pugioniformis","Celmisia","","pugioniformis",NA,NA,"","","gcc-42612",TRUE,"1.1","Accepted","Compositae","Celmisia","","pugioniformis","","","M.Gray & Given","gcc-42612","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"101","Plantago muellerii","Plantago","","muellerii",NA,NA,"","","kew-2569940",TRUE,"1.1","Unresolved","Plantaginaceae","Plantago","","muelleri","","","Pilg.","kew-2569940","Unresolved",TRUE,FALSE,FALSE,2020-04-18,"Species"
"102","Juncus falcatus","Juncus","","falcatus",NA,NA,"","","kew-314979",TRUE,"1.1","Accepted","Juncaceae","Juncus","","falcatus","","","E.Mey.","kew-314979","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"103","Oreobolus distichus","Oreobolus","","distichus",NA,NA,"","","kew-256191",TRUE,"1.1","Accepted","Cyperaceae","Oreobolus","","distichus","","","F.Muell.","kew-256191","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"104","Epilobium billardieranum ssp. hydrophylum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","Stackhousia monogyna**","Stackhousia","","monogyna**",NA,NA,"","","kew-2580256",TRUE,"1.1","Unresolved","Celastraceae","Stackhousia","","monogyna","","","Sieber ex Benth.","kew-2580256","Unresolved",FALSE,FALSE,FALSE,2020-04-18,"Species"
"106","Pelargonium helmsii*","Pelargonium","","helmsii*",NA,NA,"","","kew-2532571",TRUE,"1.1","Unresolved","Geraniaceae","Pelargonium","","helmsii","","","Carolin","kew-2532571","Unresolved",TRUE,FALSE,FALSE,2020-04-18,"Species"
"107","Prostanthera cuneata","Prostanthera","","cuneata",NA,NA,"","","kew-165708",TRUE,"1.1","Accepted","Lamiaceae","Prostanthera","","cuneata","","","Benth.","kew-165708","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"108","Ranunculus anemoneus","Ranunculus","","anemoneus",NA,NA,"","","kew-2524266",TRUE,"1.1","Unresolved","Ranunculaceae","Ranunculus","","anemoneus","","","F.Muell.","kew-2524266","Unresolved",FALSE,FALSE,FALSE,2020-04-18,"Species"
"109","Richea continentis ","Richea","","continentis",NA,NA,"","","kew-2419176",TRUE,"1.1","Unresolved","Ericaceae","Richea","","continentis","","","B.L.Burtt","kew-2419176","Unresolved",FALSE,FALSE,FALSE,2020-04-18,"Species"
"110","Arthropodium sp. B sensu Harden (1993)","Arthropodium","","sp.",NA,NA,"","B sensu Harden (1993)","",FALSE,"1.1","","","Arthropodium","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"111","Brachyscome barkerae","Brachyscome","","barkerae",NA,NA,"","","",FALSE,"1.1","","","Brachyscome","","barkerae",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"112","Brachyscome staceae","Brachyscome","","staceae",NA,NA,"","","",FALSE,"1.1","","","Brachyscome","","staceae",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"113","Coronidium gunnianum","Coronidium","","gunnianum",NA,NA,"","","",FALSE,"1.1","","","Coronidium","","gunnianum",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"114","Coronidium waddelliae","Coronidium","","waddelliae",NA,NA,"","","gcc-82035",TRUE,"1.1","Accepted","Compositae","Coronidium","","waddelliae","","","(J.H.Willis) Paul G.Wilson","gcc-82035","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"115","Euchiton involucratus","Euchiton","","involucratus",NA,NA,"","","gcc-128563",TRUE,"1.1","Accepted","Compositae","Euchiton","","involucratus","","","(G.Forst.) Holub","gcc-128563","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"116","Podolepis robusta","Podolepis","","robusta",NA,NA,"","","gcc-43197",TRUE,"1.1","Accepted","Compositae","Podolepis","","robusta","","","(Maiden & Betche) J.H.Willis","gcc-43197","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"117","Wahlenbergia  ceracea","Wahlenbergia","","ceracea",NA,NA,"","","kew-357337",TRUE,"1.1","Accepted","Campanulaceae","Wahlenbergia","","ceracea","","","Lothian","kew-357337","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"118","Wahlenbergia  gloriosa","Wahlenbergia","","gloriosa",NA,NA,"","","kew-357518",TRUE,"1.1","Accepted","Campanulaceae","Wahlenbergia","","gloriosa","","","Lothian","kew-357518","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"119","Geum urbanum","Geum","","urbanum",NA,NA,"","","rjp-573",TRUE,"1.1","Accepted","Rosaceae","Geum","","urbanum","","","L.","rjp-573","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"120","Veronica perfoliata","Veronica","","perfoliata",NA,NA,"","","kew-2463025",TRUE,"1.1","Accepted","Plantaginaceae","Veronica","","perfoliata","","","R.Br.","kew-2463025","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"121","Euphrasia   collina ssp. diversicolor","Euphrasia","","collina",NA,"ssp.","diversicolor","","tro-100335438",FALSE,"1.1","Unresolved","Orobanchaceae","Euphrasia","","collina","","","R. Br.","tro-100335438","Unresolved",FALSE,FALSE,TRUE,2020-04-18,"Species"
"122","Viola betonicifolia","Viola","","betonicifolia",NA,NA,"","","tro-33801371",TRUE,"1.1","Accepted","Violaceae","Viola","","betonicifolia","","","Sm.","tro-33801371","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"123","Acaena alpina","Acaena","","alpina",NA,NA,"","","rjp-12540",TRUE,"1.1","Accepted","Rosaceae","Acaena","","alpina","","","Poepp. ex Walp.","rjp-12540","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"124","Acaena digitata","Acaena","","digitata",NA,NA,"","","rjp-11902",TRUE,"1.1","Synonym","Rosaceae","Acaena","","alpina","","","Poepp. ex Walp.","rjp-12540","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"125","Acaena pinnatifida","Acaena","","pinnatifida",NA,NA,"","","rjp-3737",TRUE,"1.1","Accepted","Rosaceae","Acaena","","pinnatifida","","","Ruiz & Pav.","rjp-3737","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"126","Adesmia radicifolia","Adesmia","","radicifolia",NA,NA,"","","ild-40452",TRUE,"1.1","Accepted","Leguminosae","Adesmia","","radicifolia","","","Clos","ild-40452","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"127","Alstroemeria sp.","Alstroemeria","","sp.",NA,NA,"","","",FALSE,"1.1","","","Alstroemeria","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"128","Anarthrophyllum cumingii","Anarthrophyllum","","cumingii",NA,NA,"","","ild-19975",TRUE,"1.1","Accepted","Leguminosae","Anarthrophyllum","","cumingii","","","(Hook. & Arn.) F.Phil.","ild-19975","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"129","Berberis montana","Berberis","","montana",NA,NA,"","","kew-2674156",TRUE,"1.1","Accepted","Berberidaceae","Berberis","","montana","","","Gay","kew-2674156","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"130","Cerastium arvense","Cerastium","","arvense",NA,NA,"","","kew-2709949",TRUE,"1.1","Accepted","Caryophyllaceae","Cerastium","","arvense","","","L.","kew-2709949","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"131","Chaetanthera microphylla","Chaetanthera","","microphylla",NA,NA,"","","gcc-9925",TRUE,"1.1","Accepted","Compositae","Chaetanthera","","microphylla","","","(Cass.) Hook. & Arn.","gcc-9925","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"132","Cynanchum mucronatum","Cynanchum","","mucronatum",NA,NA,"","","kew-2751349",TRUE,"1.1","Synonym","Apocynaceae","Ditassa","","albonerva","","","(R.W.Holm) Morillo","kew-2773334","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"133","Galium sp.","Galium","","sp.",NA,NA,"","","",FALSE,"1.1","","","Galium","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"134","Lupinus microcarpus","Lupinus","","microcarpus",NA,NA,"","","ild-20835",TRUE,"1.1","Accepted","Leguminosae","Lupinus","","microcarpus","","","Sims","ild-20835","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"135","Madia sativa","Madia","","sativa",NA,NA,"","","gcc-120995",TRUE,"1.1","Accepted","Compositae","Madia","","sativa","","","Molina","gcc-120995","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"136","Mutisia sinuata","Mutisia","","sinuata",NA,NA,"","","gcc-140094",TRUE,"1.1","Accepted","Compositae","Mutisia","","sinuata","","","Cav.","gcc-140094","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"137","Nicotiana corymbosa","Nicotiana","","corymbosa",NA,NA,"","","kew-2382846",TRUE,"1.1","Unresolved","Solanaceae","Nicotiana","","corymbosa","","","Remy","kew-2382846","Unresolved",FALSE,FALSE,FALSE,2020-04-18,"Species"
"138","Rhodophiala andicola","Rhodophiala","","andicola",NA,NA,"","","kew-286836",TRUE,"1.1","Accepted","Amaryllidaceae","Rhodophiala","","andicola","","","(Poepp.) Traub","kew-286836","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"139","Sanicula graveolens","Sanicula","","graveolens",NA,NA,"","","kew-2480232",TRUE,"1.1","Accepted","Apiaceae","Sanicula","","graveolens","","","Poepp. ex DC.","kew-2480232","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"140","Schizanthus hookerii","Schizanthus","","hookerii",NA,NA,"","","kew-2580784",TRUE,"1.1","Accepted","Solanaceae","Schizanthus","","hookeri","","","Gillies ex Graham","kew-2580784","Accepted",TRUE,FALSE,FALSE,2020-04-18,"Species"
"141","Senecio eruciformis","Senecio","","eruciformis",NA,NA,"","","gcc-43663",TRUE,"1.1","Accepted","Compositae","Senecio","","eruciformis","","","J.Rémy","gcc-43663","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"142","Sisyrinchium arenarium","Sisyrinchium","","arenarium",NA,NA,"","","kew-324953",TRUE,"1.1","Accepted","Iridaceae","Sisyrinchium","","arenarium","","","Poepp.","kew-324953","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"143","Sisyrinchium sphilippii","Sisyrinchium","","sphilippii",NA,NA,"","","kew-325094",TRUE,"1.1","Synonym","Iridaceae","Olsynium","","philippii","","","(Klatt) Goldblatt","kew-324174","Accepted",TRUE,FALSE,FALSE,2020-04-18,"Species"
"144","Sisyrinchium striatum","Sisyrinchium","","striatum",NA,NA,"","","kew-324624",TRUE,"1.1","Accepted","Iridaceae","Sisyrinchium","","striatum","","","Sm.","kew-324624","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"145","Stachys albicaulis","Stachys","","albicaulis",NA,NA,"","","kew-194747",TRUE,"1.1","Accepted","Lamiaceae","Stachys","","albicaulis","","","Lindl.","kew-194747","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"146","Stachys grandidentata","Stachys","","grandidentata",NA,NA,"","","kew-195126",TRUE,"1.1","Accepted","Lamiaceae","Stachys","","grandidentata","","","Lindl.","kew-195126","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"147","Anarthrophyllum gayanum","Anarthrophyllum","","gayanum",NA,NA,"","","ild-25012",TRUE,"1.1","Accepted","Leguminosae","Anarthrophyllum","","gayanum","","","(A.Gray) B.D.Jacks.","ild-25012","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"148","Astragalus sp.","Astragalus","","sp.",NA,NA,"","","",FALSE,"1.1","","","Astragalus","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"149","Calceolaria biflora","Calceolaria","","biflora",NA,NA,"","","kew-2690980",TRUE,"1.1","Accepted","Calceolariaceae","Calceolaria","","biflora","","","Lam.","kew-2690980","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"150","Calceolaria purpurea","Calceolaria","","purpurea",NA,NA,"","","kew-2691527",TRUE,"1.1","Accepted","Calceolariaceae","Calceolaria","","purpurea","","","Graham","kew-2691527","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"151","Chaetanthera euphrasioides","Chaetanthera","","euphrasioides",NA,NA,"","","gcc-124199",TRUE,"1.1","Accepted","Compositae","Chaetanthera","","euphrasioides","","","(DC.) F.Meigen","gcc-124199","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"152","Laretia acaulis","Laretia","","acaulis",NA,NA,"","","tro-1701882",TRUE,"1.1","Accepted","Apiaceae","Laretia","","acaulis","","","(Cav.) Gillies & Hook.","tro-1701882","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"153","Schizanthus grahamii","Schizanthus","","grahamii",NA,NA,"","","tro-29603958",TRUE,"1.1","Accepted","Solanaceae","Schizanthus","","grahamii","","","Gill. ex Hooker","tro-29603958","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"154","Tristagma bivalve","Tristagma","","bivalve",NA,NA,"","","kew-290448",TRUE,"1.1","Accepted","Amaryllidaceae","Tristagma","","bivalve","","","(Hook. ex Lindl.) Traub","kew-290448","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"155","Zoellnerallium andium","Zoellnerallium","","andium",NA,NA,"","","kew-291860",TRUE,"1.1","Synonym","Amaryllidaceae","Nothoscordum","","andinum","","","(Poepp.) Kunth ex Fuentes","kew-282213","Accepted",TRUE,FALSE,FALSE,2020-04-18,"Species"
"156","Azorella madreporica","Azorella","","madreporica",NA,NA,"","","kew-2667463",TRUE,"1.1","Accepted","Apiaceae","Azorella","","madreporica","","","Clos","kew-2667463","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"157","Calandrinia caespitosa","Calandrinia","","caespitosa",NA,NA,"","","kew-2690539",TRUE,"1.1","Accepted","Portulacaceae","Calandrinia","","caespitosa","","","Gillies ex Arn.","kew-2690539","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
