"Taxon","Source","Year","Country","Region","Accession","Latitude","Longitude","Elevation","Dish","Scarification","GA3","Stratification","Stratification_temperature","Stratification_days","Light","Photoperiod","Alternating","Tdif","Tmax","Tmin","Tmean","Temperature","Length.experiment","Sown","Germinated","Germinable"
"Ligularia veitchiana (Hemsl.) Greenm.","Liu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2800-4200","1","N","N","None",NA,"0","Y",0.5,"Y",20,25,5,5.41666666666667,"5C",NA,150,95,150
"Ligularia veitchiana (Hemsl.) Greenm.","Liu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2800-4200","1","N","N","None",NA,"0","Y",0.5,"Y",10,20,10,10.2083333333333,"10C",NA,150,135,150
"Ligularia veitchiana (Hemsl.) Greenm.","Liu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2800-4200","1","N","N","None",NA,"0","Y",0.5,"N",0,15,15,15,"15C",NA,150,65,150
"Ligularia virgaurea","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3530","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,30,50
"Ligularia virgaurea","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3530","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,34,50
"Ligularia virgaurea","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3530","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,29,50
"Ligularia virgaurea","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3457","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,48,50
"Ligularia virgaurea","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3457","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,46,50
"Ligularia virgaurea","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3457","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,47,50
"Ligularia virgaurea","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3500","1","N","N","None",NA,"0","Y",0,"Y",15,25,10,10,"10C",NA,50,34,50
"Ligularia virgaurea","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3500","1","N","N","None",NA,"0","Y",0,"Y",15,25,10,10,"10C",NA,50,44,50
"Ligularia virgaurea","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3500","1","N","N","None",NA,"0","Y",0,"Y",15,20,5,5,"5C",NA,50,34,50
"Ligularia virgaurea","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3500","1","N","N","None",NA,"0","Y",0,"Y",15,20,5,5,"5C",NA,50,40,50
"Ligularia virgaurea","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3500","1","N","N","None",NA,"0","Y",0,"Y",15,25,10,10,"10C",NA,50,39,50
"Ligularia virgaurea","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3500","1","N","N","None",NA,"0","Y",0,"Y",15,20,5,5,"5C",NA,50,40,50
"Ligularia virgaurea (Maxim.) Mattf.","Liu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2800-4200","1","N","N","None",NA,"0","Y",0.5,"Y",20,25,5,5.41666666666667,"5C",NA,150,120,150
"Ligularia virgaurea (Maxim.) Mattf.","Liu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2800-4200","1","N","N","None",NA,"0","Y",0.5,"Y",10,20,10,10.2083333333333,"10C",NA,150,119,150
"Ligularia virgaurea (Maxim.) Mattf.","Liu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2800-4200","1","N","N","None",NA,"0","Y",0.5,"N",0,15,15,15,"15C",NA,150,88,150
"Ligusticum acuminatum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2168","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,46,50
"Ligusticum acuminatum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2168","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,50,50
"Ligusticum acuminatum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2168","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,46,50
"Ligusticum moniliforme","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2620","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,44,50
"Ligusticum moniliforme","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2620","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,42,50
"Ligusticum moniliforme","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2620","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,40,50
"Ligusticum sp","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3000","1","N","N","None",NA,"0","Y",0,"Y",15,20,5,5,"5C",NA,50,1,50
"Ligusticum sp","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3000","1","N","N","None",NA,"0","Y",0,"Y",15,25,10,10,"10C",NA,50,5,50
"Ligusticum sp","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3000","1","N","N","None",NA,"0","Y",0,"Y",15,20,5,5,"5C",NA,50,2,50
"Ligusticum sp","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3000","1","N","N","None",NA,"0","Y",0,"Y",15,25,10,10,"10C",NA,50,2,50
"Ligusticum sp","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3000","1","N","N","None",NA,"0","Y",0,"Y",15,20,5,5,"5C",NA,50,1,50
"Ligusticum sp","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3000","1","N","N","None",NA,"0","Y",0,"Y",15,25,10,10,"10C",NA,50,3,50
"Ligusticum thomsonii C.B.Clarke","Liu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2800-4200","1","N","N","None",NA,"0","Y",0.5,"Y",20,25,5,5.41666666666667,"5C",NA,150,46,150
"Ligusticum thomsonii C.B.Clarke","Liu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2800-4200","1","N","N","None",NA,"0","Y",0.5,"Y",10,20,10,10.2083333333333,"10C",NA,150,12,150
"Ligusticum thomsonii C.B.Clarke","Liu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2800-4200","1","N","N","None",NA,"0","Y",0.5,"N",0,15,15,15,"15C",NA,150,2,150
"Lilium callosum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2200","1","N","N","None",NA,"0","Y",0,"Y",15,20,5,5,"5C",NA,50,5,50
"Lilium callosum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2200","1","N","N","None",NA,"0","Y",0,"Y",15,20,5,5,"5C",NA,50,4,50
"Lilium callosum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2200","1","N","N","None",NA,"0","Y",0,"Y",15,25,10,10,"10C",NA,50,19,50
"Lilium callosum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2200","1","N","N","None",NA,"0","Y",0,"Y",15,20,5,5,"5C",NA,50,2,50
"Lilium callosum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2200","1","N","N","None",NA,"0","Y",0,"Y",15,25,10,10,"10C",NA,50,16,50
"Lilium callosum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2200","1","N","N","None",NA,"0","Y",0,"Y",15,25,10,10,"10C",NA,50,15,50
"Lilium duchartrei","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2514","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,29,50
"Lilium duchartrei","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2514","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,33,50
"Lilium duchartrei","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2514","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,30,50
"Lilium pumilum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2202","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,17,50
"Lilium pumilum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2202","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,12,50
"Lilium pumilum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2202","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,15,50
"Lilium pumilum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2500","1","N","N","None",NA,"0","Y",0,"Y",15,25,10,10,"10C",NA,50,16,50
"Lilium pumilum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2500","1","N","N","None",NA,"0","Y",0,"Y",15,20,5,5,"5C",NA,50,23,50
"Lilium pumilum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2500","1","N","N","None",NA,"0","Y",0,"Y",15,20,5,5,"5C",NA,50,20,50
"Lilium pumilum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2500","1","N","N","None",NA,"0","Y",0,"Y",15,25,10,10,"10C",NA,50,19,50
"Lilium pumilum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2500","1","N","N","None",NA,"0","Y",0,"Y",15,25,10,10,"10C",NA,50,25,50
"Lilium pumilum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2500","1","N","N","None",NA,"0","Y",0,"Y",15,20,5,5,"5C",NA,50,12,50
"Lilium pumilum DC.","Liu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2800-4200","1","N","N","None",NA,"0","Y",0.5,"Y",20,25,5,5.41666666666667,"5C",NA,150,45,150
"Lilium pumilum DC.","Liu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2800-4200","1","N","N","None",NA,"0","Y",0.5,"Y",10,20,10,10.2083333333333,"10C",NA,150,118,150
"Lilium pumilum DC.","Liu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2800-4200","1","N","N","None",NA,"0","Y",0.5,"N",0,15,15,15,"15C",NA,150,136,150
"Linum amurense Alef.","Liu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2800-4200","1","N","N","None",NA,"0","Y",0.5,"Y",20,25,5,5.41666666666667,"5C",NA,150,94,150
"Linum amurense Alef.","Liu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2800-4200","1","N","N","None",NA,"0","Y",0.5,"Y",10,20,10,10.2083333333333,"10C",NA,150,120,150
"Linum amurense Alef.","Liu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2800-4200","1","N","N","None",NA,"0","Y",0.5,"N",0,15,15,15,"15C",NA,150,123,150
"Linum pallescens","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2251","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,36,50
"Linum pallescens","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2251","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,42,50
"Linum pallescens","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2251","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,38,50
"Linum perenne L.","Liu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2800-4200","1","N","N","None",NA,"0","Y",0.5,"Y",20,25,5,5.41666666666667,"5C",NA,150,140,150
"Linum perenne L.","Liu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2800-4200","1","N","N","None",NA,"0","Y",0.5,"Y",10,20,10,10.2083333333333,"10C",NA,150,131,150
"Linum perenne L.","Liu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2800-4200","1","N","N","None",NA,"0","Y",0.5,"N",0,15,15,15,"15C",NA,150,139,150
"Linum usitatissimum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3050","1","N","N","None",NA,"0","Y",0,"Y",15,20,5,5,"5C",NA,50,30,50
"Linum usitatissimum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3050","1","N","N","None",NA,"0","Y",0,"Y",15,25,10,10,"10C",NA,50,48,50
"Linum usitatissimum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3050","1","N","N","None",NA,"0","Y",0,"Y",15,20,5,5,"5C",NA,50,25,50
"Linum usitatissimum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3050","1","N","N","None",NA,"0","Y",0,"Y",15,20,5,5,"5C",NA,50,29,50
"Linum usitatissimum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3050","1","N","N","None",NA,"0","Y",0,"Y",15,25,10,10,"10C",NA,50,49,50
"Linum usitatissimum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3050","1","N","N","None",NA,"0","Y",0,"Y",15,25,10,10,"10C",NA,50,44,50
"Lloydia oxycarpa Franch.","Liu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2800-4200","1","N","N","None",NA,"0","Y",0.5,"Y",20,25,5,5.41666666666667,"5C",NA,150,35,150
"Lloydia oxycarpa Franch.","Liu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2800-4200","1","N","N","None",NA,"0","Y",0.5,"Y",10,20,10,10.2083333333333,"10C",NA,150,22,150
"Lloydia oxycarpa Franch.","Liu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2800-4200","1","N","N","None",NA,"0","Y",0.5,"N",0,15,15,15,"15C",NA,150,30,150
"Lolium persicum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2000","1","N","N","None",NA,"0","Y",0,"Y",15,20,5,5,"5C",NA,50,0,50
"Lolium persicum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2000","1","N","N","None",NA,"0","Y",0,"Y",15,25,10,10,"10C",NA,50,4,50
"Lolium persicum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2000","1","N","N","None",NA,"0","Y",0,"Y",15,20,5,5,"5C",NA,50,0,50
"Lolium persicum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2000","1","N","N","None",NA,"0","Y",0,"Y",15,20,5,5,"5C",NA,50,0,50
"Lolium persicum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2000","1","N","N","None",NA,"0","Y",0,"Y",15,25,10,10,"10C",NA,50,2,50
"Lolium persicum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2000","1","N","N","None",NA,"0","Y",0,"Y",15,25,10,10,"10C",NA,50,2,50
"Lomatogonium carinthiacum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3903","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,0,50
"Lomatogonium carinthiacum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3903","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,1,50
"Lomatogonium carinthiacum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3903","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,0,50
"Lomatogonium carinthiacum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2940","1","N","N","None",NA,"0","Y",0,"Y",15,25,10,10,"10C",NA,50,27,50
"Lomatogonium carinthiacum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2940","1","N","N","None",NA,"0","Y",0,"Y",15,20,5,5,"5C",NA,50,34,50
"Lomatogonium carinthiacum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2940","1","N","N","None",NA,"0","Y",0,"Y",15,20,5,5,"5C",NA,50,39,50
"Lomatogonium carinthiacum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2940","1","N","N","None",NA,"0","Y",0,"Y",15,20,5,5,"5C",NA,50,39,50
"Lomatogonium carinthiacum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2940","1","N","N","None",NA,"0","Y",0,"Y",15,25,10,10,"10C",NA,50,37,50
"Lomatogonium carinthiacum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2940","1","N","N","None",NA,"0","Y",0,"Y",15,25,10,10,"10C",NA,50,32,50
"Lomatogonium carinthiacum (Wulf.) Reichb.","Liu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2800-4200","1","N","N","None",NA,"0","Y",0.5,"Y",20,25,5,5.41666666666667,"5C",NA,150,86,150
"Lomatogonium carinthiacum (Wulf.) Reichb.","Liu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2800-4200","1","N","N","None",NA,"0","Y",0.5,"Y",10,20,10,10.2083333333333,"10C",NA,150,97,150
"Lomatogonium carinthiacum (Wulf.) Reichb.","Liu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2800-4200","1","N","N","None",NA,"0","Y",0.5,"N",0,15,15,15,"15C",NA,150,1,150
"Lomatogonium gamosepalum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3011","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,5,50
"Lomatogonium gamosepalum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3011","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,4,50
"Lomatogonium gamosepalum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3011","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,4,50
"Lomatogonium macranthum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3550","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,31,50
"Lomatogonium macranthum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3550","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,36,50
"Lomatogonium macranthum","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3550","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,36,50
"Lomatogonium macranthum (Diels et Gilg) Fern.","Liu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2800-4200","1","N","N","None",NA,"0","Y",0.5,"Y",20,25,5,5.41666666666667,"5C",NA,150,101,150
"Lomatogonium macranthum (Diels et Gilg) Fern.","Liu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2800-4200","1","N","N","None",NA,"0","Y",0.5,"Y",10,20,10,10.2083333333333,"10C",NA,150,72,150
"Lomatogonium macranthum (Diels et Gilg) Fern.","Liu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2800-4200","1","N","N","None",NA,"0","Y",0.5,"N",0,15,15,15,"15C",NA,150,3,150
"Lomatogonium sp","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2350","1","N","N","None",NA,"0","Y",0,"Y",15,25,10,10,"10C",NA,50,10,50
"Lomatogonium sp","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2350","1","N","N","None",NA,"0","Y",0,"Y",15,25,10,10,"10C",NA,50,8,50
"Lomatogonium sp","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2350","1","N","N","None",NA,"0","Y",0,"Y",15,20,5,5,"5C",NA,50,12,50
"Lomatogonium sp","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2350","1","N","N","None",NA,"0","Y",0,"Y",15,25,10,10,"10C",NA,50,7,50
"Lomatogonium sp","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2350","1","N","N","None",NA,"0","Y",0,"Y",15,20,5,5,"5C",NA,50,7,50
"Lomatogonium sp","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2350","1","N","N","None",NA,"0","Y",0,"Y",15,20,5,5,"5C",NA,50,15,50
"Luzula multiflora","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3472","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,49,50
"Luzula multiflora","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3472","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,50,50
"Luzula multiflora","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3472","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,50,50
"Lysimachia barystachys","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2188","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,26,50
"Lysimachia barystachys","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2188","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,38,50
"Lysimachia barystachys","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2188","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,35,50
"Macleaya microcarpa","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3300","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,38,50
"Macleaya microcarpa","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3300","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,39,50
"Macleaya microcarpa","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3300","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,30,50
"Malcolmia africana","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3500","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,1,50
"Malcolmia africana","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3500","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,5,50
"Malcolmia africana","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3500","1","N","N","None",NA,"0","Y",12,"Y",15,20,5,12.5,"10C",NA,50,6,50
"Malcolmia africana","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3300","1","N","N","None",NA,"0","Y",0,"Y",15,20,5,5,"5C",NA,50,1,50
"Malcolmia africana","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3300","1","N","N","None",NA,"0","Y",0,"Y",15,20,5,5,"5C",NA,50,1,50
"Malcolmia africana","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3300","1","N","N","None",NA,"0","Y",0,"Y",15,25,10,10,"10C",NA,50,6,50
"Malcolmia africana","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3300","1","N","N","None",NA,"0","Y",0,"Y",15,20,5,5,"5C",NA,50,1,50
"Malcolmia africana","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3300","1","N","N","None",NA,"0","Y",0,"Y",15,25,10,10,"10C",NA,50,1,50
"Malcolmia africana","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3300","1","N","N","None",NA,"0","Y",0,"Y",15,25,10,10,"10C",NA,50,1,50
"Malcolmia africana (L.) R.Br.","Liu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2800-4200","1","N","N","None",NA,"0","Y",0.5,"Y",20,25,5,5.41666666666667,"5C",NA,150,32,150
"Malcolmia africana (L.) R.Br.","Liu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2800-4200","1","N","N","None",NA,"0","Y",0.5,"Y",10,20,10,10.2083333333333,"10C",NA,150,70,150
"Malcolmia africana (L.) R.Br.","Liu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"2800-4200","1","N","N","None",NA,"0","Y",0.5,"N",0,15,15,15,"15C",NA,150,18,150
"Malva sp.","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3450","1","N","N","None",NA,"0","Y",0,"Y",15,25,10,10,"10C",NA,50,14,50
"Malva sp.","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3450","1","N","N","None",NA,"0","Y",0,"Y",15,25,10,10,"10C",NA,50,25,50
"Malva sp.","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3450","1","N","N","None",NA,"0","Y",0,"Y",15,20,5,5,"5C",NA,50,26,50
"Malva sp.","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3450","1","N","N","None",NA,"0","Y",0,"Y",15,20,5,5,"5C",NA,50,23,50
"Malva sp.","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3450","1","N","N","None",NA,"0","Y",0,"Y",15,20,5,5,"5C",NA,50,20,50
"Malva sp.","Bu",NA,"China","Qinghai-Tibet Plateau","China NA 35.85 102","35.85",102,"3450","1","N","N","None",NA,"0","Y",0,"Y",15,25,10,10,"10C",NA,50,24,50
