Source,Taxon,Country,Region,Latitude,Longitude,Elevation,Stratification_temperature,Stratification_days,Stratification,Scarification,GA3,Light,Dish,Tmax,Tmin,Photoperiod,Sown,Germinated,Normal
Bu,Silene himalayensis,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,25,10,0,50,49,50
Bu,Silene himalayensis,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,0,50,42,50
Bu,Silene himalayensis,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,0,50,48,50
Bu,Silene himalayensis,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,0,50,43,50
Bu,Silene pterosperma,China,Qinghai-Tibet Plateau,35.85,102,2532,NA,0,N,N,N,Y,1,20,5,12,50,50,50
Bu,Silene pterosperma,China,Qinghai-Tibet Plateau,35.85,102,2532,NA,0,N,N,N,Y,1,20,5,12,50,50,50
Bu,Silene pterosperma,China,Qinghai-Tibet Plateau,35.85,102,2532,NA,0,N,N,N,Y,1,20,5,12,50,45,50
LiuGuja,Silene pterosperma Maxim.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,110,150
LiuGuja,Silene pterosperma Maxim.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,144,150
LiuGuja,Silene pterosperma Maxim.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,48,150
LiuGuja,Silene repens Patr.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,136,150
LiuGuja,Silene repens Patr.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,107,150
LiuGuja,Silene repens Patr.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,134,150
Bu,Silene sp1,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,20,5,0,50,36,50
Bu,Silene sp1,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,25,10,0,50,36,50
Bu,Silene sp1,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,20,5,0,50,44,50
Bu,Silene sp1,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,25,10,0,50,44,50
Bu,Silene sp1,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,20,5,0,50,39,50
Bu,Silene sp1,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,25,10,0,50,43,50
Bu,Silene sp2,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,25,10,0,50,45,50
Bu,Silene sp2,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,25,10,0,50,50,50
Bu,Silene sp2,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,20,5,0,50,43,50
Bu,Silene sp2,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,20,5,0,50,49,50
Bu,Silene sp2,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,20,5,0,50,47,50
Bu,Silene sp2,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,25,10,0,50,50,50
Bu,Sinacalia tangutica,China,Qinghai-Tibet Plateau,35.85,102,2600,NA,0,N,N,N,Y,1,25,10,0,50,5,50
Bu,Sinacalia tangutica,China,Qinghai-Tibet Plateau,35.85,102,2600,NA,0,N,N,N,Y,1,20,5,0,50,3,50
Bu,Sinacalia tangutica,China,Qinghai-Tibet Plateau,35.85,102,2600,NA,0,N,N,N,Y,1,20,5,0,50,3,50
Bu,Sinacalia tangutica,China,Qinghai-Tibet Plateau,35.85,102,2600,NA,0,N,N,N,Y,1,25,10,0,50,11,50
Bu,Sinacalia tangutica,China,Qinghai-Tibet Plateau,35.85,102,2600,NA,0,N,N,N,Y,1,25,10,0,50,7,50
Bu,Sinacalia tangutica,China,Qinghai-Tibet Plateau,35.85,102,2600,NA,0,N,N,N,Y,1,20,5,0,50,3,50
Bu,Sinochasea trigyna,China,Qinghai-Tibet Plateau,35.85,102,3886,NA,0,N,N,N,Y,1,20,5,12,50,40,50
Bu,Sinochasea trigyna,China,Qinghai-Tibet Plateau,35.85,102,3886,NA,0,N,N,N,Y,1,20,5,12,50,41,50
Bu,Sinochasea trigyna,China,Qinghai-Tibet Plateau,35.85,102,3886,NA,0,N,N,N,Y,1,20,5,12,50,49,50
LiuGuja,Sinochasea trigyna Keng,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,89,150
LiuGuja,Sinochasea trigyna Keng,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,122,150
LiuGuja,Sinochasea trigyna Keng,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,130,150
LiuGuja,Sinopodophyllum hexandrum (Royle) Ying,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,0,150
LiuGuja,Sinopodophyllum hexandrum (Royle) Ying,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,19,150
LiuGuja,Sinopodophyllum hexandrum (Royle) Ying,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,10,150
LiuGuja,Sinosenecio euosmus (Hand.-Mazz.) B. Nord.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,55,150
LiuGuja,Sinosenecio euosmus (Hand.-Mazz.) B. Nord.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,41,150
LiuGuja,Sinosenecio euosmus (Hand.-Mazz.) B. Nord.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,145,150
Bu,Sisymbrium heteromallum,China,Qinghai-Tibet Plateau,35.85,102,2229,NA,0,N,N,N,Y,1,20,5,12,50,9,50
Bu,Sisymbrium heteromallum,China,Qinghai-Tibet Plateau,35.85,102,2229,NA,0,N,N,N,Y,1,20,5,12,50,10,50
Bu,Sisymbrium heteromallum,China,Qinghai-Tibet Plateau,35.85,102,2229,NA,0,N,N,N,Y,1,20,5,12,50,4,50
LiuGuja,Sisymbrium heteromallum C.A.Mey.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,8,150
LiuGuja,Sisymbrium heteromallum C.A.Mey.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,15,150
LiuGuja,Sisymbrium heteromallum C.A.Mey.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,14,150
Bu,Smelowskia tibetica,China,Qinghai-Tibet Plateau,35.85,102,3903,NA,0,N,N,N,Y,1,20,5,12,50,1,50
Bu,Smelowskia tibetica,China,Qinghai-Tibet Plateau,35.85,102,3903,NA,0,N,N,N,Y,1,20,5,12,50,1,50
Bu,Smelowskia tibetica,China,Qinghai-Tibet Plateau,35.85,102,3903,NA,0,N,N,N,Y,1,20,5,12,50,1,50
Bu,Solanum hoehnei,China,Qinghai-Tibet Plateau,35.85,102,2172,NA,0,N,N,N,Y,1,20,5,12,50,49,50
Bu,Solanum hoehnei,China,Qinghai-Tibet Plateau,35.85,102,2172,NA,0,N,N,N,Y,1,20,5,12,50,50,50
Bu,Solanum hoehnei,China,Qinghai-Tibet Plateau,35.85,102,2172,NA,0,N,N,N,Y,1,20,5,12,50,46,50
LiuGuja,Solanum alatum Moench,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,69,150
LiuGuja,Solanum alatum Moench,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,63,150
LiuGuja,Solanum alatum Moench,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,146,150
Bu,Sonchus arvensis,China,Qinghai-Tibet Plateau,35.85,102,2940,NA,0,N,N,N,Y,1,25,10,0,50,49,50
Bu,Sonchus arvensis,China,Qinghai-Tibet Plateau,35.85,102,2940,NA,0,N,N,N,Y,1,20,5,0,50,51,50
Bu,Sonchus arvensis,China,Qinghai-Tibet Plateau,35.85,102,2940,NA,0,N,N,N,Y,1,25,10,0,50,42,50
Bu,Sonchus arvensis,China,Qinghai-Tibet Plateau,35.85,102,2926,NA,0,N,N,N,Y,1,20,5,12,50,21,50
Bu,Sonchus arvensis,China,Qinghai-Tibet Plateau,35.85,102,2940,NA,0,N,N,N,Y,1,25,10,0,50,48,50
Bu,Sonchus arvensis,China,Qinghai-Tibet Plateau,35.85,102,2940,NA,0,N,N,N,Y,1,20,5,0,50,48,50
Bu,Sonchus arvensis,China,Qinghai-Tibet Plateau,35.85,102,2926,NA,0,N,N,N,Y,1,20,5,12,50,15,50
Bu,Sonchus arvensis,China,Qinghai-Tibet Plateau,35.85,102,2940,NA,0,N,N,N,Y,1,20,5,0,50,50,50
Bu,Sonchus arvensis,China,Qinghai-Tibet Plateau,35.85,102,2926,NA,0,N,N,N,Y,1,20,5,12,50,15,50
Bu,Sonchus asper,China,Qinghai-Tibet Plateau,35.85,102,2950,NA,0,N,N,N,Y,1,25,10,0,50,7,50
Bu,Sonchus asper,China,Qinghai-Tibet Plateau,35.85,102,2950,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Sonchus asper,China,Qinghai-Tibet Plateau,35.85,102,2950,NA,0,N,N,N,Y,1,20,5,0,50,3,50
Bu,Sonchus asper,China,Qinghai-Tibet Plateau,35.85,102,2950,NA,0,N,N,N,Y,1,25,10,0,50,7,50
Bu,Sonchus asper,China,Qinghai-Tibet Plateau,35.85,102,2950,NA,0,N,N,N,Y,1,20,5,0,50,1,50
Bu,Sonchus asper,China,Qinghai-Tibet Plateau,35.85,102,2950,NA,0,N,N,N,Y,1,25,10,0,50,4,50
Bu,Sonchus transcaspicus,China,Qinghai-Tibet Plateau,35.85,102,2954,NA,0,N,N,N,Y,1,20,5,12,50,2,50
Bu,Sonchus transcaspicus,China,Qinghai-Tibet Plateau,35.85,102,2954,NA,0,N,N,N,Y,1,20,5,12,50,3,50
Bu,Sonchus transcaspicus,China,Qinghai-Tibet Plateau,35.85,102,2954,NA,0,N,N,N,Y,1,20,5,12,50,9,50
Bu,Sorbaria sp1,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,20,5,0,50,46,50
Bu,Sorbaria sp1,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,20,5,0,50,49,50
Bu,Sorbaria sp1,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,20,5,0,50,43,50
Bu,Sorbaria sp1,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,25,10,0,50,45,50
Bu,Sorbaria sp1,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,25,10,0,50,48,50
Bu,Sorbaria sp1,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,25,10,0,50,47,50
Bu,Sorbaria sp2,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,20,5,0,50,49,50
Bu,Sorbaria sp2,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Sorbaria sp2,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,20,5,0,50,46,50
Bu,Sorbaria sp2,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Sorbaria sp2,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,20,5,0,50,47,50
Bu,Sorbaria sp2,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,25,10,0,50,0,50
LiuGuja,Sorosers erysimoides,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,100,150
LiuGuja,Sorosers erysimoides,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,18,150
LiuGuja,Sorosers erysimoides,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,45,150
LiuGuja,Souliea vaginata (Maxim.) Franch.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,0,150
LiuGuja,Souliea vaginata (Maxim.) Franch.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,0,150
LiuGuja,Souliea vaginata (Maxim.) Franch.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,0,150
Bu,Sphallero carpus,China,Qinghai-Tibet Plateau,35.85,102,2960,NA,0,N,N,N,Y,1,20,5,12,50,0,50
Bu,Sphallero carpus,China,Qinghai-Tibet Plateau,35.85,102,2960,NA,0,N,N,N,Y,1,20,5,12,50,0,50
Bu,Sphallero carpus,China,Qinghai-Tibet Plateau,35.85,102,2960,NA,0,N,N,N,Y,1,20,5,12,50,1,50
Bu,Sphallero carpus,China,Qinghai-Tibet Plateau,35.85,102,2960,NA,0,N,N,N,Y,1,20,5,12,50,0,50
Bu,Sphallero carpus,China,Qinghai-Tibet Plateau,35.85,102,2960,NA,0,N,N,N,Y,1,20,5,12,50,0,50
Bu,Sphallero carpus,China,Qinghai-Tibet Plateau,35.85,102,2960,NA,0,N,N,N,Y,1,20,5,12,50,1,50
Bu,Sphallerocarpus gracilis,China,Qinghai-Tibet Plateau,35.85,102,2700,NA,0,N,N,N,Y,1,20,5,0,50,1,50
Bu,Sphallerocarpus gracilis,China,Qinghai-Tibet Plateau,35.85,102,2700,NA,0,N,N,N,Y,1,25,10,0,50,3,50
Bu,Sphallerocarpus gracilis,China,Qinghai-Tibet Plateau,35.85,102,2700,NA,0,N,N,N,Y,1,20,5,0,50,1,50
Bu,Sphallerocarpus gracilis,China,Qinghai-Tibet Plateau,35.85,102,2700,NA,0,N,N,N,Y,1,20,5,0,50,2,50
Bu,Sphallerocarpus gracilis,China,Qinghai-Tibet Plateau,35.85,102,2700,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Sphallerocarpus gracilis,China,Qinghai-Tibet Plateau,35.85,102,2700,NA,0,N,N,N,Y,1,25,10,0,50,3,50
LiuGuja,Sphallerocarpus gracilis (Trevir) K.-Pol.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,12,150
LiuGuja,Sphallerocarpus gracilis (Trevir) K.-Pol.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,12,150
LiuGuja,Sphallerocarpus gracilis (Trevir) K.-Pol.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,3,150
Bu,Spiraea mongolica,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,0,50,38,50
Bu,Spiraea mongolica,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,0,50,43,50
Bu,Spiraea mongolica,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,0,50,39,50
Bu,Spiraea mongolica,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,25,10,0,50,39,50
Bu,Spiraea mongolica,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,25,10,0,50,40,50
Bu,Spiraea mongolica,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,25,10,0,50,29,50
Bu,Spiraea sp1.,China,Qinghai-Tibet Plateau,35.85,102,3000,NA,0,N,N,N,Y,1,25,10,0,50,47,50
Bu,Spiraea sp1.,China,Qinghai-Tibet Plateau,35.85,102,3000,NA,0,N,N,N,Y,1,20,5,0,50,42,50
Bu,Spiraea sp1.,China,Qinghai-Tibet Plateau,35.85,102,3000,NA,0,N,N,N,Y,1,25,10,0,50,42,50
Bu,Spiraea sp1.,China,Qinghai-Tibet Plateau,35.85,102,3000,NA,0,N,N,N,Y,1,20,5,0,50,29,50
Bu,Spiraea sp1.,China,Qinghai-Tibet Plateau,35.85,102,3000,NA,0,N,N,N,Y,1,25,10,0,50,42,50
Bu,Spiraea sp1.,China,Qinghai-Tibet Plateau,35.85,102,3000,NA,0,N,N,N,Y,1,20,5,0,50,37,50
Bu,Spiraea sp2.,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,25,10,0,50,33,50
Bu,Spiraea sp2.,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,25,10,0,50,25,50
Bu,Spiraea sp2.,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,20,5,0,50,50,50
Bu,Spiraea sp2.,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,25,10,0,50,35,50
Bu,Spiraea sp2.,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,20,5,0,50,39,50
Bu,Spiraea sp2.,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,20,5,0,50,47,50
Bu,Stachys affinis,China,Qinghai-Tibet Plateau,35.85,102,2960,NA,0,N,N,N,Y,1,20,5,12,50,4,50
Bu,Stachys affinis,China,Qinghai-Tibet Plateau,35.85,102,2960,NA,0,N,N,N,Y,1,20,5,12,50,6,50
Bu,Stachys affinis,China,Qinghai-Tibet Plateau,35.85,102,2960,NA,0,N,N,N,Y,1,20,5,12,50,3,50
Bu,Stachys affinis,China,Qinghai-Tibet Plateau,35.85,102,2954,NA,0,N,N,N,Y,1,20,5,12,50,1,50
Bu,Stachys affinis,China,Qinghai-Tibet Plateau,35.85,102,2954,NA,0,N,N,N,Y,1,20,5,12,50,2,50
Bu,Stachys affinis,China,Qinghai-Tibet Plateau,35.85,102,2954,NA,0,N,N,N,Y,1,20,5,12,50,1,50
Bu,Stachys aspera,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Stachys aspera,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Stachys aspera,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Stachys aspera,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Stachys aspera,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Stachys aspera,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,20,5,0,50,0,50
LiuGuja,Stachys sieboldi Miq.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,1,150
LiuGuja,Stachys sieboldi Miq.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,0,150
LiuGuja,Stachys sieboldi Miq.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,13,150
Bu,Stellaria aquatica,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,25,10,0,50,18,50
Bu,Stellaria aquatica,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,20,5,0,50,8,50
Bu,Stellaria aquatica,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,25,10,0,50,9,50
Bu,Stellaria aquatica,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,25,10,0,50,17,50
Bu,Stellaria aquatica,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,20,5,0,50,13,50
Bu,Stellaria aquatica,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,20,5,0,50,14,50
Bu,Stellaria aquatica,China,Qinghai-Tibet Plateau,35.85,102,2172,NA,0,N,N,N,Y,1,20,5,12,50,41,50
Bu,Stellaria aquatica,China,Qinghai-Tibet Plateau,35.85,102,2172,NA,0,N,N,N,Y,1,20,5,12,50,33,50
Bu,Stellaria aquatica,China,Qinghai-Tibet Plateau,35.85,102,2172,NA,0,N,N,N,Y,1,20,5,12,50,33,50
Bu,Stellaria decumbens,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,25,10,0,50,50,50
Bu,Stellaria decumbens,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,25,10,0,50,50,50
Bu,Stellaria decumbens,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,20,5,0,50,32,50
Bu,Stellaria decumbens,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,20,5,0,50,44,50
Bu,Stellaria decumbens,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,20,5,0,50,48,50
Bu,Stellaria decumbens,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,25,10,0,50,51,50
Bu,Stellaria decumbens,China,Qinghai-Tibet Plateau,35.85,102,2940,NA,0,N,N,N,Y,1,25,10,0,50,39,50
Bu,Stellaria decumbens,China,Qinghai-Tibet Plateau,35.85,102,2940,NA,0,N,N,N,Y,1,20,5,0,50,58,50
Bu,Stellaria decumbens,China,Qinghai-Tibet Plateau,35.85,102,2940,NA,0,N,N,N,Y,1,25,10,0,50,46,50
Bu,Stellaria decumbens,China,Qinghai-Tibet Plateau,35.85,102,2940,NA,0,N,N,N,Y,1,20,5,0,50,56,50
Bu,Stellaria decumbens,China,Qinghai-Tibet Plateau,35.85,102,2940,NA,0,N,N,N,Y,1,20,5,0,50,41,50
Bu,Stellaria decumbens,China,Qinghai-Tibet Plateau,35.85,102,2940,NA,0,N,N,N,Y,1,25,10,0,50,54,50
Bu,Stellaria decumbens,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,20,5,0,50,9,50
Bu,Stellaria decumbens,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,20,5,0,50,15,50
Bu,Stellaria decumbens,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,25,10,0,50,26,50
Bu,Stellaria decumbens,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,20,5,0,50,20,50
Bu,Stellaria decumbens,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,25,10,0,50,26,50
Bu,Stellaria decumbens,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,25,10,0,50,21,50
Bu,Stellaria decumbens,China,Qinghai-Tibet Plateau,35.85,102,2700,NA,0,N,N,N,Y,1,20,5,0,50,17,50
Bu,Stellaria decumbens,China,Qinghai-Tibet Plateau,35.85,102,2700,NA,0,N,N,N,Y,1,25,10,0,50,27,50
Bu,Stellaria decumbens,China,Qinghai-Tibet Plateau,35.85,102,2700,NA,0,N,N,N,Y,1,25,10,0,50,34,50
Bu,Stellaria decumbens,China,Qinghai-Tibet Plateau,35.85,102,2700,NA,0,N,N,N,Y,1,25,10,0,50,23,50
Bu,Stellaria decumbens,China,Qinghai-Tibet Plateau,35.85,102,2700,NA,0,N,N,N,Y,1,20,5,0,50,10,50
Bu,Stellaria decumbens,China,Qinghai-Tibet Plateau,35.85,102,2700,NA,0,N,N,N,Y,1,20,5,0,50,12,50
Bu,Stellaria dianthifolia,China,Qinghai-Tibet Plateau,35.85,102,2768,NA,0,N,N,N,Y,1,20,5,12,50,33,50
Bu,Stellaria dianthifolia,China,Qinghai-Tibet Plateau,35.85,102,2768,NA,0,N,N,N,Y,1,20,5,12,50,29,50
Bu,Stellaria dianthifolia,China,Qinghai-Tibet Plateau,35.85,102,2768,NA,0,N,N,N,Y,1,20,5,12,50,33,50
LiuGuja,Stellaria dianthifolia Williams,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,99,150
LiuGuja,Stellaria dianthifolia Williams,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,135,150
LiuGuja,Stellaria dianthifolia Williams,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,143,150
Bu,Stellaria graminea,China,Qinghai-Tibet Plateau,35.85,102,3300,NA,0,N,N,N,Y,1,25,10,0,50,43,50
Bu,Stellaria graminea,China,Qinghai-Tibet Plateau,35.85,102,3300,NA,0,N,N,N,Y,1,25,10,0,50,37,50
Bu,Stellaria graminea,China,Qinghai-Tibet Plateau,35.85,102,3300,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Stellaria graminea,China,Qinghai-Tibet Plateau,35.85,102,3300,NA,0,N,N,N,Y,1,20,5,0,50,1,50
Bu,Stellaria graminea,China,Qinghai-Tibet Plateau,35.85,102,3300,NA,0,N,N,N,Y,1,25,10,0,50,11,50
Bu,Stellaria graminea,China,Qinghai-Tibet Plateau,35.85,102,3020,NA,0,N,N,N,Y,1,20,5,12,50,34,50
Bu,Stellaria graminea,China,Qinghai-Tibet Plateau,35.85,102,3300,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Stellaria graminea,China,Qinghai-Tibet Plateau,35.85,102,3020,NA,0,N,N,N,Y,1,20,5,12,50,38,50
Bu,Stellaria graminea,China,Qinghai-Tibet Plateau,35.85,102,3300,NA,0,N,N,N,Y,1,25,10,0,50,5,50
Bu,Stellaria graminea,China,Qinghai-Tibet Plateau,35.85,102,3300,NA,0,N,N,N,Y,1,25,10,0,50,2,50
Bu,Stellaria graminea,China,Qinghai-Tibet Plateau,35.85,102,3020,NA,0,N,N,N,Y,1,20,5,12,50,38,50
Bu,Stellaria graminea,China,Qinghai-Tibet Plateau,35.85,102,3300,NA,0,N,N,N,Y,1,25,10,0,50,48,50
Bu,Stellaria graminea,China,Qinghai-Tibet Plateau,35.85,102,3300,NA,0,N,N,N,Y,1,20,5,0,50,1,50
Bu,Stellaria graminea,China,Qinghai-Tibet Plateau,35.85,102,3300,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Stellaria graminea,China,Qinghai-Tibet Plateau,35.85,102,3300,NA,0,N,N,N,Y,1,20,5,0,50,0,50
