ID,Days,Germinated,Tmax,Tmin,Light
494,60,30,20,5,0
495,60,0,20,5,0
495,60,0,20,5,0
495,60,0,20,5,0
498,60,3,20,5,0
498,60,1,20,5,0
498,60,2,20,5,0
505,60,13,20,5,0
505,60,12,20,5,0
505,60,12,20,5,0
507,60,0,20,5,0
507,60,1,20,5,0
507,60,0,20,5,0
510,60,0,20,5,0
510,60,0,20,5,0
510,60,0,20,5,0
515,60,2,20,5,0
515,60,0,20,5,0
515,60,0,20,5,0
519,60,50,20,5,0
519,60,50,20,5,0
519,60,49,20,5,0
520,60,25,20,5,0
520,60,35,20,5,0
520,60,29,20,5,0
523,60,0,20,5,0
523,60,0,20,5,0
523,60,1,20,5,0
527,60,42,20,5,0
527,60,47,20,5,0
527,60,50,20,5,0
538,60,0,20,5,0
538,60,0,20,5,0
538,60,0,20,5,0
548,60,11,20,5,0
548,60,17,20,5,0
548,60,17,20,5,0
551,60,15,20,5,0
551,60,14,20,5,0
551,60,18,20,5,0
564,60,14,20,5,0
564,60,10,20,5,0
564,60,13,20,5,0
575,60,2,20,5,0
575,60,2,20,5,0
575,60,1,20,5,0
576,60,4,20,5,0
576,60,1,20,5,0
576,60,2,20,5,0
588,60,0,20,5,0
588,60,1,20,5,0
588,60,2,20,5,0
592,60,47,20,5,0
592,60,47,20,5,0
592,60,48,20,5,0
602,60,0,20,5,0
602,60,2,20,5,0
602,60,0,20,5,0
604,60,29,20,5,0
604,60,24,20,5,0
604,60,28,20,5,0
605,60,1,20,5,0
605,60,4,20,5,0
605,60,3,20,5,0
606,60,6,20,5,0
606,60,1,20,5,0
606,60,1,20,5,0
610,60,8,20,5,0
610,60,9,20,5,0
610,60,13,20,5,0
621,60,0,20,5,0
621,60,0,20,5,0
621,60,0,20,5,0
625,60,38,20,5,0
625,60,25,20,5,0
625,60,33,20,5,0
631,60,0,20,5,0
631,60,0,20,5,0
631,60,0,20,5,0
643,60,23,20,5,0
643,60,20,20,5,0
643,60,26,20,5,0
645,60,5,20,5,0
645,60,4,20,5,0
645,60,8,20,5,0
666,60,50,20,5,0
666,60,50,20,5,0
666,60,50,20,5,0
668,60,31,20,5,0
668,60,27,20,5,0
668,60,28,20,5,0
669,60,19,20,5,0
669,60,21,20,5,0
669,60,24,20,5,0
675,60,50,20,5,0
675,60,46,20,5,0
675,60,51,20,5,0
679,60,47,20,5,0
679,60,44,20,5,0
679,60,47,20,5,0
700,60,5,20,5,0
700,60,6,20,5,0
700,60,2,20,5,0
701,60,1,20,5,0
701,60,1,20,5,0
701,60,2,20,5,0
706,60,36,20,5,0
706,60,32,20,5,0
706,60,21,20,5,0
709,60,2,20,5,0
709,60,2,20,5,0
709,60,5,20,5,0
710,60,1,20,5,0
710,60,2,20,5,0
710,60,1,20,5,0
712,60,2,20,5,0
712,60,0,20,5,0
712,60,0,20,5,0
713,60,0,20,5,0
713,60,0,20,5,0
713,60,0,20,5,0
716,60,0,20,5,0
716,60,2,20,5,0
716,60,0,20,5,0
719,60,0,20,5,0
719,60,0,20,5,0
719,60,0,20,5,0
720,60,38,20,5,0
720,60,45,20,5,0
720,60,49,20,5,0
721,60,25,20,5,0
721,60,28,20,5,0
721,60,23,20,5,0
722,60,17,20,5,0
722,60,20,20,5,0
722,60,15,20,5,0
726,60,2,20,5,0
726,60,2,20,5,0
726,60,1,20,5,0
735,60,3,20,5,0
735,60,5,20,5,0
735,60,1,20,5,0
736,60,6,20,5,0
736,60,4,20,5,0
736,60,1,20,5,0
749,60,24,20,5,0
749,60,20,20,5,0
749,60,21,20,5,0
755,60,1,20,5,0
755,60,1,20,5,0
755,60,2,20,5,0
756,60,6,20,5,0
756,60,5,20,5,0
756,60,8,20,5,0
762,60,1,20,5,0
762,60,0,20,5,0
762,60,0,20,5,0
763,60,43,20,5,0
763,60,50,20,5,0
763,60,50,20,5,0
769,60,8,20,5,0
769,60,4,20,5,0
769,60,5,20,5,0
772,60,4,20,5,0
772,60,2,20,5,0
772,60,0,20,5,0
780,60,0,20,5,0
780,60,0,20,5,0
780,60,0,20,5,0
786,60,4,20,5,0
786,60,0,20,5,0
786,60,0,20,5,0
788,60,42,20,5,0
788,60,34,20,5,0
788,60,29,20,5,0
808,60,4,20,5,0
808,60,0,20,5,0
808,60,0,20,5,0
809,60,26,20,5,0
809,60,26,20,5,0
809,60,27,20,5,0
810,60,6,20,5,0
810,60,7,20,5,0
810,60,3,20,5,0
812,60,11,20,5,0
812,60,4,20,5,0
812,60,5,20,5,0
813,60,2,20,5,0
813,60,3,20,5,0
813,60,5,20,5,0
818,60,27,20,5,0
818,60,24,20,5,0
818,60,17,20,5,0
821,60,0,20,5,0
821,60,3,20,5,0
821,60,2,20,5,0
826,60,16,20,5,0
826,60,24,20,5,0
826,60,30,20,5,0
832,60,48,20,5,0
832,60,48,20,5,0
832,60,46,20,5,0
833,60,2,20,5,0
833,60,0,20,5,0
833,60,0,20,5,0
834,60,5,20,5,0
834,60,3,20,5,0
834,60,7,20,5,0
835,60,46,20,5,0
835,60,33,20,5,0
835,60,28,20,5,0
842,60,44,20,5,0
842,60,48,20,5,0
842,60,49,20,5,0
843,60,3,20,5,0
843,60,4,20,5,0
843,60,4,20,5,0
847,60,25,20,5,0
847,60,32,20,5,0
847,60,27,20,5,0
848,60,1,20,5,0
848,60,0,20,5,0
848,60,0,20,5,0
852,60,34,20,5,0
852,60,36,20,5,0
852,60,37,20,5,0
864,60,4,20,5,0
864,60,8,20,5,0
864,60,7,20,5,0
866,60,0,20,5,0
866,60,4,20,5,0
866,60,2,20,5,0
867,60,48,20,5,0
867,60,43,20,5,0
867,60,42,20,5,0
870,60,2,20,5,0
870,60,3,20,5,0
870,60,2,20,5,0
874,60,37,20,5,0
874,60,36,20,5,0
874,60,33,20,5,0
888,60,31,20,5,0
888,60,30,20,5,0
888,60,26,20,5,0
892,60,2,20,5,0
892,60,0,20,5,0
892,60,0,20,5,0
893,60,42,20,5,0
893,60,40,20,5,0
893,60,36,20,5,0
903,60,4,20,5,0
903,60,4,20,5,0
903,60,2,20,5,0
915,60,35,20,5,0
915,60,37,20,5,0
915,60,40,20,5,0
922,60,44,20,5,0
922,60,34,20,5,0
922,60,32,20,5,0
923,60,0,20,5,0
923,60,0,20,5,0
923,60,0,20,5,0
924,60,53,20,5,0
924,60,50,20,5,0
924,60,49,20,5,0
926,60,0,20,5,0
926,60,0,20,5,0
926,60,0,20,5,0
928,60,0,20,5,0
928,60,0,20,5,0
928,60,1,20,5,0
940,60,43,20,5,0
940,60,43,20,5,0
940,60,41,20,5,0
941,60,12,20,5,0
941,60,7,20,5,0
941,60,6,20,5,0
942,60,12,20,5,0
942,60,17,20,5,0
942,60,9,20,5,0
951,60,8,20,5,0
951,60,10,20,5,0
951,60,5,20,5,0
955,60,27,20,5,0
955,60,38,20,5,0
955,60,36,20,5,0
959,60,0,20,5,0
959,60,2,20,5,0
959,60,1,20,5,0
960,60,37,20,5,0
960,60,40,20,5,0
960,60,45,20,5,0
961,60,2,20,5,0
961,60,2,20,5,0
961,60,1,20,5,0
968,60,0,20,5,0
968,60,0,20,5,0
968,60,0,20,5,0
970,60,15,20,5,0
970,60,12,20,5,0
970,60,18,20,5,0
975,60,2,20,5,0
975,60,5,20,5,0
975,60,2,20,5,0
976,60,13,20,5,0
976,60,8,20,5,0
976,60,9,20,5,0
978,60,50,20,5,0
978,60,49,20,5,0
978,60,46,20,5,0
986,60,11,20,5,0
986,60,9,20,5,0
986,60,20,20,5,0
992,60,35,20,5,0
992,60,39,20,5,0
992,60,42,20,5,0
993,60,6,20,5,0
993,60,11,20,5,0
993,60,8,20,5,0
1000,60,10,20,5,0
1000,60,16,20,5,0
1000,60,15,20,5,0
1001,60,39,20,5,0
1001,60,36,20,5,0
1001,60,37,20,5,0
1002,60,38,20,5,0
1002,60,54,20,5,0
1002,60,47,20,5,0
1003,60,18,20,5,0
1003,60,27,20,5,0
1003,60,22,20,5,0
1004,60,20,20,5,0
1004,60,30,20,5,0
1004,60,23,20,5,0
1005,60,29,20,5,0
1005,60,20,20,5,0
1005,60,9,20,5,0
1007,60,11,20,5,0
1007,60,12,20,5,0
1007,60,7,20,5,0
1013,60,3,20,5,0
1013,60,7,20,5,0
1013,60,5,20,5,0
1014,60,6,20,5,0
1014,60,3,20,5,0
1014,60,6,20,5,0
1021,60,24,20,5,0
1021,60,30,20,5,0
1021,60,23,20,5,0
1028,60,0,20,5,0
1028,60,0,20,5,0
1028,60,0,20,5,0
1029,60,0,20,5,0
1029,60,0,20,5,0
1029,60,2,20,5,0
1030,60,43,20,5,0
1030,60,40,20,5,0
1030,60,45,20,5,0
1031,60,47,20,5,0
1031,60,46,20,5,0
1031,60,48,20,5,0
1034,60,27,20,5,0
1034,60,27,20,5,0
1034,60,29,20,5,0
1035,60,2,20,5,0
1035,60,2,20,5,0
1035,60,0,20,5,0
1036,60,5,20,5,0
1036,60,2,20,5,0
1036,60,5,20,5,0
1037,60,2,20,5,0
1037,60,2,20,5,0
1037,60,3,20,5,0
1038,60,50,20,5,0
1038,60,51,20,5,0
1038,60,48,20,5,0
1039,60,52,20,5,0
1039,60,48,20,5,0
1039,60,41,20,5,0
1041,60,14,20,5,0
1041,60,17,20,5,0
1041,60,18,20,5,0
1042,60,3,20,5,0
1042,60,0,20,5,0
1042,60,3,20,5,0
1043,60,1,20,5,0
1043,60,3,20,5,0
1043,60,4,20,5,0
1046,60,7,20,5,0
1046,60,7,20,5,0
1046,60,9,20,5,0
1047,60,12,20,5,0
1047,60,7,20,5,0
1047,60,7,20,5,0
1052,60,3,20,5,0
1052,60,1,20,5,0
1052,60,1,20,5,0
1060,60,0,20,5,0
1060,60,0,20,5,0
1060,60,0,20,5,0
1064,60,3,20,5,0
1064,60,3,20,5,0
1064,60,3,20,5,0
1069,60,9,20,5,0
1069,60,21,20,5,0
1069,60,24,20,5,0
1074,60,45,20,5,0
1074,60,41,20,5,0
1074,60,43,20,5,0
1084,60,44,20,5,0
1084,60,42,20,5,0
1084,60,44,20,5,0
1085,60,0,20,5,0
1085,60,0,20,5,0
1085,60,0,20,5,0
1089,60,50,20,5,0
1089,60,45,20,5,0
1089,60,48,20,5,0
1094,60,26,20,5,0
1094,60,26,20,5,0
1094,60,22,20,5,0
1098,60,41,20,5,0
1098,60,44,20,5,0
1098,60,46,20,5,0
1102,60,0,20,5,0
1102,60,1,20,5,0
1102,60,2,20,5,0
1103,60,6,20,5,0
1103,60,8,20,5,0
1103,60,2,20,5,0
1108,60,49,20,5,0
1108,60,50,20,5,0
1108,60,50,20,5,0
1109,60,4,20,5,0
1109,60,5,20,5,0
1109,60,0,20,5,0
1114,60,2,20,5,0
1114,60,9,20,5,0
1114,60,4,20,5,0
1120,60,45,20,5,0
1120,60,39,20,5,0
1120,60,44,20,5,0
1126,60,13,20,5,0
1126,60,11,20,5,0
1126,60,10,20,5,0
1128,60,2,20,5,0
1128,60,5,20,5,0
1128,60,5,20,5,0
1137,60,47,20,5,0
1137,60,42,20,5,0
1137,60,48,20,5,0
1153,60,0,20,5,0
1153,60,2,20,5,0
1153,60,2,20,5,0
1155,60,4,20,5,0
1155,60,3,20,5,0
1155,60,2,20,5,0
1157,60,8,20,5,0
1157,60,7,20,5,0
1157,60,9,20,5,0
1159,60,0,20,5,0
1159,60,0,20,5,0
1159,60,0,20,5,0
1160,60,0,20,5,0
1160,60,1,20,5,0
1160,60,0,20,5,0
1162,60,6,20,5,0
1162,60,7,20,5,0
1162,60,12,20,5,0
1163,60,10,20,5,0
1163,60,4,20,5,0
1163,60,12,20,5,0
1164,60,43,20,5,0
1164,60,37,20,5,0
1164,60,41,20,5,0
1175,60,48,20,5,0
1175,60,42,20,5,0
1175,60,48,20,5,0
1185,60,3,20,5,0
1185,60,3,20,5,0
1185,60,1,20,5,0
1186,60,37,20,5,0
1186,60,36,20,5,0
1186,60,46,20,5,0
1188,60,20,20,5,0
1188,60,23,20,5,0
1188,60,12,20,5,0
1189,60,45,20,5,0
1189,60,43,20,5,0
1189,60,46,20,5,0
1197,60,49,20,5,0
1197,60,50,20,5,0
1197,60,45,20,5,0
1205,60,47,20,5,0
1205,60,49,20,5,0
1205,60,42,20,5,0
1206,60,2,20,5,0
1206,60,1,20,5,0
1206,60,2,20,5,0
1208,60,27,20,5,0
1208,60,30,20,5,0
1208,60,16,20,5,0
1227,60,0,20,5,0
1227,60,0,20,5,0
1227,60,1,20,5,0
1230,60,16,20,5,0
1230,60,18,20,5,0
1230,60,20,20,5,0
1237,60,19,20,5,0
1237,60,15,20,5,0
1237,60,20,20,5,0
1257,60,33,20,5,0
1257,60,38,20,5,0
1257,60,29,20,5,0
1260,60,35,20,5,0
1260,60,29,20,5,0
1260,60,31,20,5,0
1261,60,1,20,5,0
1261,60,1,20,5,0
1261,60,1,20,5,0
1267,60,31,20,5,0
1267,60,27,20,5,0
1267,60,25,20,5,0
1275,60,24,20,5,0
1275,60,22,20,5,0
1275,60,20,20,5,0
1282,60,27,20,5,0
1282,60,28,20,5,0
1282,60,14,20,5,0
1286,60,47,20,5,0
1286,60,50,20,5,0
1286,60,41,20,5,0
1288,60,34,20,5,0
1288,60,20,20,5,0
1288,60,28,20,5,0
1295,60,5,20,5,0
1295,60,2,20,5,0
1295,60,4,20,5,0
1297,60,12,20,5,0
1297,60,7,20,5,0
1297,60,18,20,5,0
1298,60,19,20,5,0
1298,60,19,20,5,0
1298,60,23,20,5,0
1307,60,35,20,5,0
1307,60,31,20,5,0
1307,60,30,20,5,0
1308,60,0,20,5,0
1308,60,0,20,5,0
1308,60,0,20,5,0
1314,60,48,20,5,0
1314,60,52,20,5,0
1314,60,49,20,5,0
04-004,60,0,20,5,0
04-004,60,1,20,5,0
04-004,60,1,20,5,0
04-008,60,0,20,5,0
04-008,60,0,20,5,0
04-008,60,0,20,5,0
04-011,60,0,20,5,0
04-011,60,0,20,5,0
04-011,60,0,20,5,0
04-013,60,43,20,5,0
04-013,60,46,20,5,0
04-013,60,40,20,5,0
04-026,60,0,20,5,0
04-026,60,0,20,5,0
04-026,60,0,20,5,0
04-027,60,0,20,5,0
04-027,60,0,20,5,0
04-027,60,0,20,5,0
04-028,60,1,20,5,0
04-028,60,3,20,5,0
04-028,60,5,20,5,0
04-030,60,0,20,5,0
04-030,60,0,20,5,0
04-030,60,0,20,5,0
04-031,60,8,20,5,0
04-031,60,9,20,5,0
04-031,60,6,20,5,0
04-034,60,34,20,5,0
04-034,60,26,20,5,0
04-034,60,25,20,5,0
04-037,60,8,20,5,0
04-037,60,6,20,5,0
04-037,60,9,20,5,0
04-045,60,0,20,5,0
04-045,60,0,20,5,0
04-045,60,0,20,5,0
04-048,60,9,20,5,0
04-048,60,4,20,5,0
04-048,60,9,20,5,0
04-050,60,36,20,5,0
04-050,60,42,20,5,0
04-050,60,37,20,5,0
04-051,60,4,20,5,0
04-051,60,6,20,5,0
04-051,60,3,20,5,0
04-075,60,0,20,5,0
04-075,60,0,20,5,0
04-075,60,0,20,5,0
04-076,60,0,20,5,0
04-076,60,0,20,5,0
04-076,60,2,20,5,0
04-081,60,2,20,5,0
04-081,60,3,20,5,0
04-081,60,3,20,5,0
04-084,60,6,20,5,0
04-084,60,1,20,5,0
04-084,60,4,20,5,0
04-086,60,0,20,5,0
04-086,60,0,20,5,0
04-086,60,0,20,5,0
04-089,60,0,20,5,0
04-089,60,0,20,5,0
04-089,60,0,20,5,0
04-100,60,2,20,5,0
04-100,60,0,20,5,0
04-100,60,4,20,5,0
04-104,60,42,20,5,0
04-104,60,45,20,5,0
04-104,60,49,20,5,0
04-107,60,1,20,5,0
04-107,60,3,20,5,0
04-107,60,1,20,5,0
04-115,60,36,20,5,0
04-115,60,35,20,5,0
04-115,60,31,20,5,0
A,60,47,20,5,0
A,60,47,20,5,0
A,60,47,20,5,0
B,60,45,20,5,0
B,60,49,20,5,0
B,60,48,20,5,0
C,60,16,20,5,0
C,60,14,20,5,0
C,60,10,20,5,0
D,60,21,20,5,0
D,60,19,20,5,0
D,60,21,20,5,0
E,60,1,20,5,0
E,60,5,20,5,0
E,60,3,20,5,0
F,60,44,20,5,0
F,60,47,20,5,0
F,60,43,20,5,0
G,60,16,20,5,0
G,60,8,20,5,0
G,60,8,20,5,0
H,60,0,20,5,0
H,60,0,20,5,0
H,60,0,20,5,0
I,60,0,20,5,0
I,60,0,20,5,0
I,60,0,20,5,0
K,60,34,20,5,0
K,60,25,20,5,0
K,60,31,20,5,0
0.01,60,47,25,10,0
0.01,60,53,25,10,0
0.01,60,46,25,10,0
0.02,60,45,25,10,0
0.02,60,35,25,10,0
0.02,60,39,25,10,0
1.01,60,19,25,10,0
1.01,60,15,25,10,0
1.01,60,16,25,10,0
1.02,60,14,25,10,0
1.02,60,18,25,10,0
1.02,60,17,25,10,0
1.03,60,26,25,10,0
1.03,60,23,25,10,0
1.03,60,29,25,10,0
1.04,60,19,25,10,0
1.04,60,22,25,10,0
1.04,60,24,25,10,0
2.01,60,14,25,10,0
2.01,60,19,25,10,0
2.01,60,19,25,10,0
2.02,60,17,25,10,0
2.02,60,11,25,10,0
2.02,60,24,25,10,0
3.02,60,0,25,10,0
3.02,60,2,25,10,0
3.02,60,1,25,10,0
3.03,60,27,25,10,0
3.03,60,32,25,10,0
3.03,60,26,25,10,0
3.04,60,4,25,10,0
3.04,60,6,25,10,0
3.04,60,6,25,10,0
3.05,60,51,25,10,0
3.05,60,47,25,10,0
3.05,60,46,25,10,0
3.06,60,46,25,10,0
3.06,60,44,25,10,0
3.06,60,43,25,10,0
3.08,60,18,25,10,0
3.08,60,17,25,10,0
3.08,60,23,25,10,0
3.09,60,49,25,10,0
3.09,60,60,25,10,0
3.09,60,50,25,10,0
3.1,60,45,25,10,0
3.1,60,46,25,10,0
3.1,60,44,25,10,0
3.11,60,3,25,10,0
3.11,60,5,25,10,0
3.11,60,3,25,10,0
4.03,60,34,25,10,0
4.03,60,42,25,10,0
4.03,60,50,25,10,0
4.06,60,3,25,10,0
4.06,60,2,25,10,0
4.06,60,1,25,10,0
5.01,60,0,25,10,0
5.01,60,0,25,10,0
5.01,60,0,25,10,0
5.05,60,0,25,10,0
5.05,60,0,25,10,0
5.05,60,0,25,10,0
5.06,60,10,25,10,0
5.06,60,9,25,10,0
5.06,60,3,25,10,0
6.01,60,37,25,10,0
6.01,60,39,25,10,0
6.01,60,37,25,10,0
6.02,60,3,25,10,0
6.02,60,1,25,10,0
6.02,60,3,25,10,0
6.03,60,0,25,10,0
6.03,60,0,25,10,0
6.03,60,0,25,10,0
6.05,60,0,25,10,0
6.05,60,0,25,10,0
6.05,60,0,25,10,0
6.06,60,20,25,10,0
6.06,60,8,25,10,0
6.06,60,3,25,10,0
7.01,60,4,25,10,0
7.01,60,1,25,10,0
7.01,60,1,25,10,0
7.02,60,28,25,10,0
7.02,60,24,25,10,0
7.02,60,23,25,10,0
7.04,60,0,25,10,0
7.04,60,0,25,10,0
7.04,60,0,25,10,0
8.02,60,3,25,10,0
8.02,60,2,25,10,0
8.02,60,2,25,10,0
8.04,60,0,25,10,0
8.04,60,0,25,10,0
8.04,60,0,25,10,0
8.06,60,0,25,10,0
8.06,60,0,25,10,0
8.06,60,0,25,10,0
11.01,60,6,25,10,0
11.01,60,5,25,10,0
11.01,60,3,25,10,0
11.02,60,19,25,10,0
11.02,60,7,25,10,0
11.02,60,14,25,10,0
12.01,60,38,25,10,0
12.01,60,42,25,10,0
12.01,60,41,25,10,0
12.02,60,6,25,10,0
12.02,60,6,25,10,0
12.02,60,6,25,10,0
12.03,60,48,25,10,0
12.03,60,39,25,10,0
12.03,60,38,25,10,0
12.04,60,6,25,10,0
12.04,60,12,25,10,0
12.04,60,8,25,10,0
12.05,60,46,25,10,0
12.05,60,49,25,10,0
12.05,60,51,25,10,0
13.03,60,0,25,10,0
13.03,60,0,25,10,0
13.03,60,0,25,10,0
14.01,60,1,25,10,0
14.01,60,1,25,10,0
14.01,60,0,25,10,0
14.02,60,11,25,10,0
14.02,60,15,25,10,0
14.02,60,14,25,10,0
14.03,60,29,25,10,0
14.03,60,28,25,10,0
14.03,60,31,25,10,0
14.04,60,39,25,10,0
14.04,60,41,25,10,0
14.04,60,32,25,10,0
14.05,60,20,25,10,0
14.05,60,12,25,10,0
14.05,60,10,25,10,0
14.06,60,1,25,10,0
14.06,60,1,25,10,0
14.06,60,4,25,10,0
14.07,60,32,25,10,0
14.07,60,27,25,10,0
14.07,60,23,25,10,0
14.08,60,3,25,10,0
14.08,60,2,25,10,0
14.08,60,1,25,10,0
14.09,60,1,25,10,0
14.09,60,3,25,10,0
14.09,60,2,25,10,0
14.1,60,43,25,10,0
14.1,60,46,25,10,0
14.1,60,40,25,10,0
15.01,60,41,25,10,0
15.01,60,38,25,10,0
15.01,60,44,25,10,0
15.02,60,52,25,10,0
15.02,60,50,25,10,0
15.02,60,51,25,10,0
15.03,60,45,25,10,0
15.03,60,46,25,10,0
15.03,60,35,25,10,0
17.01,60,3,25,10,0
17.01,60,1,25,10,0
17.01,60,2,25,10,0
17.02,60,4,25,10,0
17.02,60,7,25,10,0
17.02,60,8,25,10,0
17.03,60,16,25,10,0
17.03,60,11,25,10,0
17.03,60,14,25,10,0
17.04,60,0,25,10,0
17.04,60,0,25,10,0
17.04,60,0,25,10,0
17.05,60,23,25,10,0
17.05,60,22,25,10,0
17.05,60,17,25,10,0
17.06,60,17,25,10,0
17.06,60,16,25,10,0
17.06,60,15,25,10,0
17.07,60,0,25,10,0
17.07,60,0,25,10,0
17.07,60,0,25,10,0
17.08,60,3,25,10,0
17.08,60,1,25,10,0
17.08,60,1,25,10,0
17.09,60,0,25,10,0
17.09,60,1,25,10,0
17.09,60,0,25,10,0
17.1,60,2,25,10,0
17.1,60,2,25,10,0
17.1,60,2,25,10,0
17.11,60,0,25,10,0
17.11,60,0,25,10,0
17.11,60,0,25,10,0
17.12,60,11,25,10,0
17.12,60,14,25,10,0
17.12,60,10,25,10,0
17.13,60,17,25,10,0
17.13,60,19,25,10,0
17.13,60,14,25,10,0
17.14,60,0,25,10,0
17.14,60,0,25,10,0
17.14,60,0,25,10,0
17.15,60,28,25,10,0
17.15,60,31,25,10,0
17.15,60,24,25,10,0
17.17,60,8,25,10,0
17.17,60,11,25,10,0
17.17,60,7,25,10,0
17.18,60,7,25,10,0
17.18,60,10,25,10,0
17.18,60,9,25,10,0
17.19,60,30,25,10,0
17.19,60,32,25,10,0
17.19,60,31,25,10,0
17.2,60,2,25,10,0
17.2,60,2,25,10,0
17.2,60,2,25,10,0
18.01,60,2,25,10,0
18.01,60,2,25,10,0
18.01,60,3,25,10,0
18.02,60,10,25,10,0
18.02,60,13,25,10,0
18.02,60,13,25,10,0
18.03,60,5,25,10,0
18.03,60,6,25,10,0
18.03,60,4,25,10,0
18.04,60,1,25,10,0
18.04,60,2,25,10,0
18.04,60,1,25,10,0
18.06,60,2,25,10,0
18.06,60,1,25,10,0
18.06,60,5,25,10,0
20.01,60,0,25,10,0
20.01,60,0,25,10,0
20.01,60,0,25,10,0
20.03,60,26,25,10,0
20.03,60,31,25,10,0
20.03,60,26,25,10,0
20.04,60,43,25,10,0
20.04,60,43,25,10,0
20.04,60,44,25,10,0
21.02,60,24,25,10,0
21.02,60,20,25,10,0
21.02,60,25,25,10,0
22.01,60,9,25,10,0
22.01,60,12,25,10,0
22.01,60,18,25,10,0
24.01,60,6,25,10,0
24.01,60,6,25,10,0
24.01,60,10,25,10,0
24.02,60,6,25,10,0
24.02,60,10,25,10,0
24.02,60,8,25,10,0
24.03,60,17,25,10,0
24.03,60,13,25,10,0
24.03,60,5,25,10,0
24.04,60,41,25,10,0
24.04,60,41,25,10,0
24.04,60,34,25,10,0
24.05,60,5,25,10,0
24.05,60,6,25,10,0
24.05,60,3,25,10,0
24.06,60,7,25,10,0
24.06,60,10,25,10,0
24.06,60,9,25,10,0
24.07,60,2,25,10,0
24.07,60,0,25,10,0
24.07,60,0,25,10,0
24.18,60,0,25,10,0
24.18,60,0,25,10,0
24.18,60,0,25,10,0
25.01,60,2,25,10,0
25.01,60,5,25,10,0
25.01,60,4,25,10,0
25.02,60,10,25,10,0
25.02,60,16,25,10,0
25.02,60,9,25,10,0
25.03,60,2,25,10,0
25.03,60,2,25,10,0
25.03,60,0,25,10,0
25.05,60,0,25,10,0
25.05,60,0,25,10,0
25.05,60,0,25,10,0
25.07,60,46,25,10,0
25.07,60,38,25,10,0
25.07,60,38,25,10,0
25.08,60,0,25,10,0
25.08,60,0,25,10,0
25.08,60,0,25,10,0
25.09,60,0,25,10,0
25.09,60,0,25,10,0
25.09,60,0,25,10,0
25.1,60,0,25,10,0
25.1,60,0,25,10,0
25.1,60,0,25,10,0
25.11,60,0,25,10,0
25.11,60,0,25,10,0
25.11,60,0,25,10,0
25.12,60,20,25,10,0
25.12,60,19,25,10,0
25.12,60,20,25,10,0
25.13,60,0,25,10,0
25.13,60,0,25,10,0
25.13,60,0,25,10,0
25.14,60,0,25,10,0
25.14,60,0,25,10,0
25.14,60,0,25,10,0
25.15,60,0,25,10,0
25.15,60,2,25,10,0
25.15,60,1,25,10,0
26.04,60,4,25,10,0
26.04,60,7,25,10,0
26.04,60,4,25,10,0
26.05,60,2,25,10,0
26.05,60,6,25,10,0
26.05,60,2,25,10,0
27.01,60,29,25,10,0
27.01,60,34,25,10,0
27.01,60,20,25,10,0
27.02,60,25,25,10,0
27.02,60,35,25,10,0
27.02,60,22,25,10,0
27.03,60,44,25,10,0
27.03,60,43,25,10,0
27.03,60,36,25,10,0
27.04,60,50,25,10,0
27.04,60,50,25,10,0
27.04,60,45,25,10,0
27.05,60,46,25,10,0
27.05,60,41,25,10,0
27.05,60,36,25,10,0
27.06,60,42,25,10,0
27.06,60,49,25,10,0
27.06,60,48,25,10,0
27.08,60,39,25,10,0
27.08,60,54,25,10,0
27.08,60,46,25,10,0
27.09,60,55,25,10,0
27.09,60,59,25,10,0
27.09,60,64,25,10,0
27.1,60,44,25,10,0
27.1,60,45,25,10,0
27.1,60,40,25,10,0
27.11,60,31,25,10,0
27.11,60,20,25,10,0
27.11,60,29,25,10,0
27.12,60,2,25,10,0
27.12,60,11,25,10,0
27.12,60,5,25,10,0
27.13,60,51,25,10,0
27.13,60,50,25,10,0
27.13,60,50,25,10,0
27.14,60,37,25,10,0
27.14,60,49,25,10,0
27.14,60,49,25,10,0
27.15,60,34,25,10,0
27.15,60,27,25,10,0
27.15,60,23,25,10,0
27.16,60,40,25,10,0
27.16,60,41,25,10,0
27.16,60,46,25,10,0
27.17,60,0,25,10,0
27.17,60,0,25,10,0
27.17,60,0,25,10,0
27.18,60,46,25,10,0
27.18,60,40,25,10,0
27.18,60,41,25,10,0
27.19,60,51,25,10,0
27.19,60,50,25,10,0
27.19,60,48,25,10,0
27.2,60,1,25,10,0
27.2,60,0,25,10,0
27.2,60,3,25,10,0
27.22,60,32,25,10,0
27.22,60,40,25,10,0
27.22,60,27,25,10,0
29.01,60,0,25,10,0
29.01,60,0,25,10,0
29.01,60,0,25,10,0
29.02,60,47,25,10,0
29.02,60,47,25,10,0
29.02,60,47,25,10,0
29.03,60,0,25,10,0
29.03,60,1,25,10,0
29.03,60,0,25,10,0
29.04,60,0,25,10,0
29.04,60,1,25,10,0
29.04,60,0,25,10,0
29.05,60,2,25,10,0
29.05,60,1,25,10,0
29.05,60,1,25,10,0
29.06,60,31,25,10,0
29.06,60,34,25,10,0
29.06,60,35,25,10,0
29.07,60,0,25,10,0
29.07,60,0,25,10,0
29.07,60,0,25,10,0
29.08,60,1,25,10,0
29.08,60,5,25,10,0
29.08,60,3,25,10,0
29.09,60,7,25,10,0
29.09,60,10,25,10,0
29.09,60,5,25,10,0
29.1,60,18,25,10,0
