"Taxon","Genus","Hybrid.marker","Species","Abbrev","Infraspecific.rank","Infraspecific","Authority","ID","Plant.Name.Index","TPL.version","Taxonomic.status","Family","New.Genus","New.Hybrid.marker","New.Species","New.Infraspecific.rank","New.Infraspecific","New.Authority","New.ID","New.Taxonomic.status","Typo","WFormat","Higher.level","Date","Name","Longevity","Dispersal","Elevation","Days","Germinated","Tmax","Tmin","Light"
"Aconitum sungpanense Hand.-Mazz.","Aconitum","","sungpanense",NA,NA,"","Hand.-Mazz.","kew-2619578",TRUE,"1.1","Synonym","Ranunculaceae","Aconitum","","henryi","","","E.Pritz. ex Diels","kew-2618812","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Aconitum henryi","P","unassisted",2300,60,0,25,10,0
"Aconitum sungpanense Hand.-Mazz.","Aconitum","","sungpanense",NA,NA,"","Hand.-Mazz.","kew-2619578",TRUE,"1.1","Synonym","Ranunculaceae","Aconitum","","henryi","","","E.Pritz. ex Diels","kew-2618812","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Aconitum henryi","P","unassisted",2300,60,0,20,5,0
"Aconitum sungpanense Hand.-Mazz.","Aconitum","","sungpanense",NA,NA,"","Hand.-Mazz.","kew-2619578",TRUE,"1.1","Synonym","Ranunculaceae","Aconitum","","henryi","","","E.Pritz. ex Diels","kew-2618812","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Aconitum henryi","P","unassisted",2300,60,0,25,10,0
"Aconitum tanguticum (Maxim.) Stapf","Aconitum","","tanguticum",NA,NA,"","(Maxim.) Stapf","kew-2619596",TRUE,"1.1","Accepted","Ranunculaceae","Aconitum","","tanguticum","","","(Maxim.) Stapf","kew-2619596","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Aconitum tanguticum","P","unassisted",3900,60,0,20,5,0
"Aconitum tanguticum (Maxim.) Stapf","Aconitum","","tanguticum",NA,NA,"","(Maxim.) Stapf","kew-2619596",TRUE,"1.1","Accepted","Ranunculaceae","Aconitum","","tanguticum","","","(Maxim.) Stapf","kew-2619596","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Aconitum tanguticum","P","unassisted",3900,60,0,25,10,0
"Aconitum tanguticum (Maxim.) Stapf","Aconitum","","tanguticum",NA,NA,"","(Maxim.) Stapf","kew-2619596",TRUE,"1.1","Accepted","Ranunculaceae","Aconitum","","tanguticum","","","(Maxim.) Stapf","kew-2619596","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Aconitum tanguticum","P","unassisted",3900,60,0,25,10,0
"Aconitum tanguticum (Maxim.) Stapf","Aconitum","","tanguticum",NA,NA,"","(Maxim.) Stapf","kew-2619596",TRUE,"1.1","Accepted","Ranunculaceae","Aconitum","","tanguticum","","","(Maxim.) Stapf","kew-2619596","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Aconitum tanguticum","P","unassisted",3900,60,2,20,5,0
"Aconitum tanguticum (Maxim.) Stapf","Aconitum","","tanguticum",NA,NA,"","(Maxim.) Stapf","kew-2619596",TRUE,"1.1","Accepted","Ranunculaceae","Aconitum","","tanguticum","","","(Maxim.) Stapf","kew-2619596","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Aconitum tanguticum","P","unassisted",3900,60,0,25,10,0
"Aconitum tanguticum (Maxim.) Stapf","Aconitum","","tanguticum",NA,NA,"","(Maxim.) Stapf","kew-2619596",TRUE,"1.1","Accepted","Ranunculaceae","Aconitum","","tanguticum","","","(Maxim.) Stapf","kew-2619596","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Aconitum tanguticum","P","unassisted",3900,60,0,20,5,0
"Adenocaulon himalaicum ","Adenocaulon","","himalaicum",NA,NA,"","","gcc-103381",TRUE,"1.1","Accepted","Compositae","Adenocaulon","","himalaicum","","","Edgew.","gcc-103381","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenocaulon himalaicum","P","wind",2229,40,33,20,5,12
"Adenocaulon himalaicum ","Adenocaulon","","himalaicum",NA,NA,"","","gcc-103381",TRUE,"1.1","Accepted","Compositae","Adenocaulon","","himalaicum","","","Edgew.","gcc-103381","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenocaulon himalaicum","P","wind",2229,40,30,20,5,12
"Adenocaulon himalaicum ","Adenocaulon","","himalaicum",NA,NA,"","","gcc-103381",TRUE,"1.1","Accepted","Compositae","Adenocaulon","","himalaicum","","","Edgew.","gcc-103381","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenocaulon himalaicum","P","wind",2229,40,28,20,5,12
"Adenophora himalayana ","Adenophora","","himalayana",NA,NA,"","","kew-360279",TRUE,"1.1","Accepted","Campanulaceae","Adenophora","","himalayana","","","Feer","kew-360279","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora himalayana","P","unassisted",3740,40,45,20,5,12
"Adenophora himalayana ","Adenophora","","himalayana",NA,NA,"","","kew-360279",TRUE,"1.1","Accepted","Campanulaceae","Adenophora","","himalayana","","","Feer","kew-360279","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora himalayana","P","unassisted",3740,40,42,20,5,12
"Adenophora himalayana ","Adenophora","","himalayana",NA,NA,"","","kew-360279",TRUE,"1.1","Accepted","Campanulaceae","Adenophora","","himalayana","","","Feer","kew-360279","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora himalayana","P","unassisted",3740,40,39,20,5,12
"Adenophora himalayana Feer.","Adenophora","","himalayana",NA,NA,"","Feer.","kew-360279",TRUE,"1.1","Accepted","Campanulaceae","Adenophora","","himalayana","","","Feer","kew-360279","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora himalayana","P","unassisted",3050,60,34,25,10,0
"Adenophora himalayana Feer.","Adenophora","","himalayana",NA,NA,"","Feer.","kew-360279",TRUE,"1.1","Accepted","Campanulaceae","Adenophora","","himalayana","","","Feer","kew-360279","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora himalayana","P","unassisted",3050,60,37,25,10,0
"Adenophora himalayana Feer.","Adenophora","","himalayana",NA,NA,"","Feer.","kew-360279",TRUE,"1.1","Accepted","Campanulaceae","Adenophora","","himalayana","","","Feer","kew-360279","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora himalayana","P","unassisted",3050,60,40,25,10,0
"Adenophora himalayana Feer.","Adenophora","","himalayana",NA,NA,"","Feer.","kew-360279",TRUE,"1.1","Accepted","Campanulaceae","Adenophora","","himalayana","","","Feer","kew-360279","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora himalayana","P","unassisted",3050,60,17,20,5,0
"Adenophora himalayana Feer.","Adenophora","","himalayana",NA,NA,"","Feer.","kew-360279",TRUE,"1.1","Accepted","Campanulaceae","Adenophora","","himalayana","","","Feer","kew-360279","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora himalayana","P","unassisted",3050,60,27,20,5,0
"Adenophora himalayana Feer.","Adenophora","","himalayana",NA,NA,"","Feer.","kew-360279",TRUE,"1.1","Accepted","Campanulaceae","Adenophora","","himalayana","","","Feer","kew-360279","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora himalayana","P","unassisted",3050,60,24,20,5,0
"Adenophora lillifolioides","Adenophora","","lillifolioides",NA,NA,"","","kew-360326",TRUE,"1.1","Accepted","Campanulaceae","Adenophora","","liliifolioides","","","Pax & K.Hoffm.","kew-360326","Accepted",TRUE,FALSE,FALSE,2019-10-28,"Adenophora liliifolioides","P","unassisted",3061,40,35,20,5,12
"Adenophora lillifolioides","Adenophora","","lillifolioides",NA,NA,"","","kew-360326",TRUE,"1.1","Accepted","Campanulaceae","Adenophora","","liliifolioides","","","Pax & K.Hoffm.","kew-360326","Accepted",TRUE,FALSE,FALSE,2019-10-28,"Adenophora liliifolioides","P","unassisted",3061,40,35,20,5,12
"Adenophora lillifolioides","Adenophora","","lillifolioides",NA,NA,"","","kew-360326",TRUE,"1.1","Accepted","Campanulaceae","Adenophora","","liliifolioides","","","Pax & K.Hoffm.","kew-360326","Accepted",TRUE,FALSE,FALSE,2019-10-28,"Adenophora liliifolioides","P","unassisted",3061,40,40,20,5,12
"Adenophora potaninii","Adenophora","","potaninii",NA,NA,"","","kew-360436",TRUE,"1.1","Accepted","Campanulaceae","Adenophora","","potaninii","","","Korsh.","kew-360436","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora potaninii","P","unassisted",2668,40,35,20,5,12
"Adenophora potaninii","Adenophora","","potaninii",NA,NA,"","","kew-360436",TRUE,"1.1","Accepted","Campanulaceae","Adenophora","","potaninii","","","Korsh.","kew-360436","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora potaninii","P","unassisted",2668,40,36,20,5,12
"Adenophora potaninii","Adenophora","","potaninii",NA,NA,"","","kew-360436",TRUE,"1.1","Accepted","Campanulaceae","Adenophora","","potaninii","","","Korsh.","kew-360436","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora potaninii","P","unassisted",2668,40,34,20,5,12
"Adenophora potaninii ","Adenophora","","potaninii",NA,NA,"","","kew-360436",TRUE,"1.1","Accepted","Campanulaceae","Adenophora","","potaninii","","","Korsh.","kew-360436","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora potaninii","P","unassisted",2500,60,45,20,5,0
"Adenophora potaninii ","Adenophora","","potaninii",NA,NA,"","","kew-360436",TRUE,"1.1","Accepted","Campanulaceae","Adenophora","","potaninii","","","Korsh.","kew-360436","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora potaninii","P","unassisted",2500,60,47,20,5,0
"Adenophora potaninii ","Adenophora","","potaninii",NA,NA,"","","kew-360436",TRUE,"1.1","Accepted","Campanulaceae","Adenophora","","potaninii","","","Korsh.","kew-360436","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora potaninii","P","unassisted",2500,60,48,20,5,0
"Adenophora potaninii ","Adenophora","","potaninii",NA,NA,"","","kew-360436",TRUE,"1.1","Accepted","Campanulaceae","Adenophora","","potaninii","","","Korsh.","kew-360436","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora potaninii","P","unassisted",2500,60,49,25,10,0
"Adenophora potaninii ","Adenophora","","potaninii",NA,NA,"","","kew-360436",TRUE,"1.1","Accepted","Campanulaceae","Adenophora","","potaninii","","","Korsh.","kew-360436","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora potaninii","P","unassisted",2500,60,46,25,10,0
"Adenophora potaninii ","Adenophora","","potaninii",NA,NA,"","","kew-360436",TRUE,"1.1","Accepted","Campanulaceae","Adenophora","","potaninii","","","Korsh.","kew-360436","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora potaninii","P","unassisted",2500,60,51,25,10,0
"Adenophora potaninii var bockiana ","Adenophora","","potaninii",NA,"var","bockiana","","kew-360437",TRUE,"1.1","Synonym","Campanulaceae","Adenophora","","potaninii","","","Korsh.","kew-360436","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora potaninii","P","unassisted",3000,60,34,20,5,0
"Adenophora potaninii var bockiana ","Adenophora","","potaninii",NA,"var","bockiana","","kew-360437",TRUE,"1.1","Synonym","Campanulaceae","Adenophora","","potaninii","","","Korsh.","kew-360436","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora potaninii","P","unassisted",3000,60,41,25,10,0
"Adenophora potaninii var bockiana ","Adenophora","","potaninii",NA,"var","bockiana","","kew-360437",TRUE,"1.1","Synonym","Campanulaceae","Adenophora","","potaninii","","","Korsh.","kew-360436","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora potaninii","P","unassisted",3000,60,38,25,10,0
"Adenophora potaninii var bockiana ","Adenophora","","potaninii",NA,"var","bockiana","","kew-360437",TRUE,"1.1","Synonym","Campanulaceae","Adenophora","","potaninii","","","Korsh.","kew-360436","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora potaninii","P","unassisted",3000,60,39,20,5,0
"Adenophora potaninii var bockiana ","Adenophora","","potaninii",NA,"var","bockiana","","kew-360437",TRUE,"1.1","Synonym","Campanulaceae","Adenophora","","potaninii","","","Korsh.","kew-360436","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora potaninii","P","unassisted",3000,60,42,25,10,0
"Adenophora potaninii var bockiana ","Adenophora","","potaninii",NA,"var","bockiana","","kew-360437",TRUE,"1.1","Synonym","Campanulaceae","Adenophora","","potaninii","","","Korsh.","kew-360436","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora potaninii","P","unassisted",3000,60,36,20,5,0
"Adenophora potaninii var potaninii","Adenophora","","potaninii",NA,"var","potaninii","","kew-465232",TRUE,"1.1","Synonym","Campanulaceae","Adenophora","","potaninii","","","Korsh.","kew-360436","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora potaninii","P","unassisted",2200,60,38,20,5,0
"Adenophora potaninii var potaninii","Adenophora","","potaninii",NA,"var","potaninii","","kew-465232",TRUE,"1.1","Synonym","Campanulaceae","Adenophora","","potaninii","","","Korsh.","kew-360436","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora potaninii","P","unassisted",2200,60,39,25,10,0
"Adenophora potaninii var potaninii","Adenophora","","potaninii",NA,"var","potaninii","","kew-465232",TRUE,"1.1","Synonym","Campanulaceae","Adenophora","","potaninii","","","Korsh.","kew-360436","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora potaninii","P","unassisted",2200,60,34,20,5,0
"Adenophora potaninii var potaninii","Adenophora","","potaninii",NA,"var","potaninii","","kew-465232",TRUE,"1.1","Synonym","Campanulaceae","Adenophora","","potaninii","","","Korsh.","kew-360436","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora potaninii","P","unassisted",2200,60,48,25,10,0
"Adenophora potaninii var potaninii","Adenophora","","potaninii",NA,"var","potaninii","","kew-465232",TRUE,"1.1","Synonym","Campanulaceae","Adenophora","","potaninii","","","Korsh.","kew-360436","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora potaninii","P","unassisted",2200,60,38,25,10,0
"Adenophora potaninii var potaninii","Adenophora","","potaninii",NA,"var","potaninii","","kew-465232",TRUE,"1.1","Synonym","Campanulaceae","Adenophora","","potaninii","","","Korsh.","kew-360436","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora potaninii","P","unassisted",2200,60,37,20,5,0
"Adenophora stenanthina","Adenophora","","stenanthina",NA,NA,"","","kew-360481",TRUE,"1.1","Accepted","Campanulaceae","Adenophora","","stenanthina","","","(Ledeb.) Kitag.","kew-360481","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora stenanthina","P","unassisted",2960,40,42,20,5,12
"Adenophora stenanthina","Adenophora","","stenanthina",NA,NA,"","","kew-360481",TRUE,"1.1","Accepted","Campanulaceae","Adenophora","","stenanthina","","","(Ledeb.) Kitag.","kew-360481","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora stenanthina","P","unassisted",2960,40,43,20,5,12
"Adenophora stenanthina","Adenophora","","stenanthina",NA,NA,"","","kew-360481",TRUE,"1.1","Accepted","Campanulaceae","Adenophora","","stenanthina","","","(Ledeb.) Kitag.","kew-360481","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora stenanthina","P","unassisted",2960,40,46,20,5,12
"Adenophora stenanthina(Ledeb.)Kitag.","Adenophora","","stenanthina",NA,NA,"","(Ledeb.)Kitag.","kew-360481",TRUE,"1.1","Accepted","Campanulaceae","Adenophora","","stenanthina","","","(Ledeb.) Kitag.","kew-360481","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora stenanthina","P","unassisted",3050,60,4,20,5,0
"Adenophora stenanthina(Ledeb.)Kitag.","Adenophora","","stenanthina",NA,NA,"","(Ledeb.)Kitag.","kew-360481",TRUE,"1.1","Accepted","Campanulaceae","Adenophora","","stenanthina","","","(Ledeb.) Kitag.","kew-360481","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora stenanthina","P","unassisted",3050,60,7,20,5,0
"Adenophora stenanthina(Ledeb.)Kitag.","Adenophora","","stenanthina",NA,NA,"","(Ledeb.)Kitag.","kew-360481",TRUE,"1.1","Accepted","Campanulaceae","Adenophora","","stenanthina","","","(Ledeb.) Kitag.","kew-360481","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora stenanthina","P","unassisted",3050,60,6,25,10,0
"Adenophora stenanthina(Ledeb.)Kitag.","Adenophora","","stenanthina",NA,NA,"","(Ledeb.)Kitag.","kew-360481",TRUE,"1.1","Accepted","Campanulaceae","Adenophora","","stenanthina","","","(Ledeb.) Kitag.","kew-360481","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora stenanthina","P","unassisted",3050,60,6,25,10,0
"Adenophora stenanthina(Ledeb.)Kitag.","Adenophora","","stenanthina",NA,NA,"","(Ledeb.)Kitag.","kew-360481",TRUE,"1.1","Accepted","Campanulaceae","Adenophora","","stenanthina","","","(Ledeb.) Kitag.","kew-360481","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora stenanthina","P","unassisted",3050,60,6,25,10,0
"Adenophora stenanthina(Ledeb.)Kitag.","Adenophora","","stenanthina",NA,NA,"","(Ledeb.)Kitag.","kew-360481",TRUE,"1.1","Accepted","Campanulaceae","Adenophora","","stenanthina","","","(Ledeb.) Kitag.","kew-360481","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adenophora stenanthina","P","unassisted",3050,60,4,20,5,0
"Adonis amurensis Regel et Radde.","Adonis","","amurensis",NA,NA,"","Regel et Radde.","kew-2623058",TRUE,"1.1","Accepted","Ranunculaceae","Adonis","","amurensis","","","Regel & Radde","kew-2623058","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adonis amurensis","P","wind",3800,60,0,20,5,0
"Adonis amurensis Regel et Radde.","Adonis","","amurensis",NA,NA,"","Regel et Radde.","kew-2623058",TRUE,"1.1","Accepted","Ranunculaceae","Adonis","","amurensis","","","Regel & Radde","kew-2623058","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adonis amurensis","P","wind",3800,60,29,25,10,0
"Adonis amurensis Regel et Radde.","Adonis","","amurensis",NA,NA,"","Regel et Radde.","kew-2623058",TRUE,"1.1","Accepted","Ranunculaceae","Adonis","","amurensis","","","Regel & Radde","kew-2623058","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adonis amurensis","P","wind",3800,60,0,20,5,0
"Adonis amurensis Regel et Radde.","Adonis","","amurensis",NA,NA,"","Regel et Radde.","kew-2623058",TRUE,"1.1","Accepted","Ranunculaceae","Adonis","","amurensis","","","Regel & Radde","kew-2623058","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adonis amurensis","P","wind",3800,60,25,25,10,0
"Adonis amurensis Regel et Radde.","Adonis","","amurensis",NA,NA,"","Regel et Radde.","kew-2623058",TRUE,"1.1","Accepted","Ranunculaceae","Adonis","","amurensis","","","Regel & Radde","kew-2623058","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adonis amurensis","P","wind",3800,60,0,20,5,0
"Adonis amurensis Regel et Radde.","Adonis","","amurensis",NA,NA,"","Regel et Radde.","kew-2623058",TRUE,"1.1","Accepted","Ranunculaceae","Adonis","","amurensis","","","Regel & Radde","kew-2623058","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Adonis amurensis","P","wind",3800,60,23,25,10,0
"Aeronema chinense ","Aeronema","","chinense",NA,NA,"","","",FALSE,"1.1","","","Aeronema","","chinense",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Aeronema chinense","P","unassisted",3740,40,36,20,5,12
"Aeronema chinense ","Aeronema","","chinense",NA,NA,"","","",FALSE,"1.1","","","Aeronema","","chinense",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Aeronema chinense","P","unassisted",3740,40,20,20,5,12
"Aeronema chinense ","Aeronema","","chinense",NA,NA,"","","",FALSE,"1.1","","","Aeronema","","chinense",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Aeronema chinense","P","unassisted",3740,40,12,20,5,12
"Agrimonia pilosa ","Agrimonia","","pilosa",NA,NA,"","","rjp-8068",TRUE,"1.1","Accepted","Rosaceae","Agrimonia","","pilosa","","","Ledeb.","rjp-8068","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Agrimonia pilosa","P","adhesive",2229,40,22,20,5,12
"Agrimonia pilosa ","Agrimonia","","pilosa",NA,NA,"","","rjp-8068",TRUE,"1.1","Accepted","Rosaceae","Agrimonia","","pilosa","","","Ledeb.","rjp-8068","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Agrimonia pilosa","P","adhesive",2229,40,26,20,5,12
"Agrimonia pilosa ","Agrimonia","","pilosa",NA,NA,"","","rjp-8068",TRUE,"1.1","Accepted","Rosaceae","Agrimonia","","pilosa","","","Ledeb.","rjp-8068","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Agrimonia pilosa","P","adhesive",2229,40,14,20,5,12
"Agrimonia pilosa Ledeb.","Agrimonia","","pilosa",NA,NA,"","Ledeb.","rjp-8068",TRUE,"1.1","Accepted","Rosaceae","Agrimonia","","pilosa","","","Ledeb.","rjp-8068","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Agrimonia pilosa","P","adhesive",2700,60,33,25,10,0
"Agrimonia pilosa Ledeb.","Agrimonia","","pilosa",NA,NA,"","Ledeb.","rjp-8068",TRUE,"1.1","Accepted","Rosaceae","Agrimonia","","pilosa","","","Ledeb.","rjp-8068","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Agrimonia pilosa","P","adhesive",2700,60,38,25,10,0
"Agrimonia pilosa Ledeb.","Agrimonia","","pilosa",NA,NA,"","Ledeb.","rjp-8068",TRUE,"1.1","Accepted","Rosaceae","Agrimonia","","pilosa","","","Ledeb.","rjp-8068","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Agrimonia pilosa","P","adhesive",2700,60,38,20,5,0
"Agrimonia pilosa Ledeb.","Agrimonia","","pilosa",NA,NA,"","Ledeb.","rjp-8068",TRUE,"1.1","Accepted","Rosaceae","Agrimonia","","pilosa","","","Ledeb.","rjp-8068","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Agrimonia pilosa","P","adhesive",2700,60,33,20,5,0
"Agrimonia pilosa Ledeb.","Agrimonia","","pilosa",NA,NA,"","Ledeb.","rjp-8068",TRUE,"1.1","Accepted","Rosaceae","Agrimonia","","pilosa","","","Ledeb.","rjp-8068","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Agrimonia pilosa","P","adhesive",2700,60,32,25,10,0
"Agrimonia pilosa Ledeb.","Agrimonia","","pilosa",NA,NA,"","Ledeb.","rjp-8068",TRUE,"1.1","Accepted","Rosaceae","Agrimonia","","pilosa","","","Ledeb.","rjp-8068","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Agrimonia pilosa","P","adhesive",2700,60,31,20,5,0
"Agrostis eriolepis","Agrostis","","eriolepis",NA,NA,"","","kew-389556",TRUE,"1.1","Synonym","Poaceae","Agrostis","","pilosula","","","Trin.","kew-390097","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Agrostis pilosula","P","unassisted",2575,40,1,20,5,12
"Agrostis eriolepis","Agrostis","","eriolepis",NA,NA,"","","kew-389556",TRUE,"1.1","Synonym","Poaceae","Agrostis","","pilosula","","","Trin.","kew-390097","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Agrostis pilosula","P","unassisted",2575,40,0,20,5,12
"Agrostis eriolepis","Agrostis","","eriolepis",NA,NA,"","","kew-389556",TRUE,"1.1","Synonym","Poaceae","Agrostis","","pilosula","","","Trin.","kew-390097","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Agrostis pilosula","P","unassisted",2575,40,1,20,5,12
"Agrostis gigantea Roth","Agrostis","","gigantea",NA,NA,"","Roth","kew-389634",TRUE,"1.1","Accepted","Poaceae","Agrostis","","gigantea","","","Roth","kew-389634","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Agrostis gigantea","P","unassisted",2514,40,48,20,5,12
"Agrostis gigantea Roth","Agrostis","","gigantea",NA,NA,"","Roth","kew-389634",TRUE,"1.1","Accepted","Poaceae","Agrostis","","gigantea","","","Roth","kew-389634","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Agrostis gigantea","P","unassisted",2514,40,49,20,5,12
"Agrostis gigantea Roth","Agrostis","","gigantea",NA,NA,"","Roth","kew-389634",TRUE,"1.1","Accepted","Poaceae","Agrostis","","gigantea","","","Roth","kew-389634","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Agrostis gigantea","P","unassisted",2514,40,50,20,5,12
"Agrostis hugoniana ","Agrostis","","hugoniana",NA,NA,"","","kew-389719",TRUE,"1.1","Accepted","Poaceae","Agrostis","","hugoniana","","","Rendle","kew-389719","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Agrostis hugoniana","P","unassisted",2960,40,46,20,5,12
"Agrostis hugoniana ","Agrostis","","hugoniana",NA,NA,"","","kew-389719",TRUE,"1.1","Accepted","Poaceae","Agrostis","","hugoniana","","","Rendle","kew-389719","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Agrostis hugoniana","P","unassisted",2960,40,46,20,5,12
"Agrostis hugoniana ","Agrostis","","hugoniana",NA,NA,"","","kew-389719",TRUE,"1.1","Accepted","Poaceae","Agrostis","","hugoniana","","","Rendle","kew-389719","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Agrostis hugoniana","P","unassisted",2960,40,36,20,5,12
"Agrostis perlasa Pilger","Agrostis","","perlasa",NA,NA,"","Pilger","kew-390078",TRUE,"1.1","Synonym","Poaceae","Agrostis","","hookeriana","","","C.B.Clarke ex Hook.f.","kew-389714","Accepted",TRUE,FALSE,FALSE,2019-10-28,"Agrostis hookeriana","P","unassisted",2954,40,49,20,5,12
