"Taxon","Genus","Hybrid.marker","Species","Abbrev","Infraspecific.rank","Infraspecific","Authority","ID","Plant.Name.Index","TPL.version","Taxonomic.status","Family","New.Genus","New.Hybrid.marker","New.Species","New.Infraspecific.rank","New.Infraspecific","New.Authority","New.ID","New.Taxonomic.status","Typo","WFormat","Higher.level","Date","Tax_res"
"Saussurea nigrescens Maxim.","Saussurea","","nigrescens",NA,NA,"","Maxim.","gcc-132891",TRUE,"1.1","Accepted","Compositae","Saussurea","","nigrescens","","","Maxim.","gcc-132891","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Saussurea purpurascens ","Saussurea","","purpurascens",NA,NA,"","","gcc-89421",TRUE,"1.1","Accepted","Compositae","Saussurea","","purpurascens","","","Y.L.Chen & S.Yun Liang","gcc-89421","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Saussurea salicifolia ","Saussurea","","salicifolia",NA,NA,"","","gcc-143595",TRUE,"1.1","Accepted","Compositae","Saussurea","","salicifolia","","","(L.) DC.","gcc-143595","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Saussurea salicifolia(Linn.)DC.","Saussurea","","salicifolia",NA,NA,"","(Linn.)DC.","gcc-143595",TRUE,"1.1","Accepted","Compositae","Saussurea","","salicifolia","","","(L.) DC.","gcc-143595","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Saussurea sp1.","Saussurea","","sp1.",NA,NA,"","","",FALSE,"1.1","","","Saussurea","","sp1.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Saussurea sp2","Saussurea","","sp2",NA,NA,"","","",FALSE,"1.1","","","Saussurea","","sp2",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Saussurea sp2.","Saussurea","","sp2.",NA,NA,"","","",FALSE,"1.1","","","Saussurea","","sp2.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Saussurea sp3.","Saussurea","","sp3.",NA,NA,"","","",FALSE,"1.1","","","Saussurea","","sp3.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Saussurea sp4.","Saussurea","","sp4.",NA,NA,"","","",FALSE,"1.1","","","Saussurea","","sp4.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Saussurea sp5.","Saussurea","","sp5.",NA,NA,"","","",FALSE,"1.1","","","Saussurea","","sp5.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Saxifraga melamocentra","Saxifraga","","melamocentra",NA,NA,"","","tro-29101839",TRUE,"1.1","Accepted","Saxifragaceae","Saxifraga","","melanocentra","","","Franch.","tro-29101839","Accepted",TRUE,FALSE,FALSE,2020-04-22,"Species"
"Saxifraga montana","Saxifraga","","montana",NA,NA,"","","tro-29100919",TRUE,"1.1","Accepted","Saxifragaceae","Saxifraga","","montana","","","(Small) Fedde","tro-29100919","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Saxifraga montana H.Smith","Saxifraga","","montana",NA,NA,"","H.Smith","tro-29100919",TRUE,"1.1","Accepted","Saxifragaceae","Saxifraga","","montana","","","(Small) Fedde","tro-29100919","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Saxifraga tangutica Engl.","Saxifraga","","tangutica",NA,NA,"","Engl.","tro-29102191",TRUE,"1.1","Accepted","Saxifragaceae","Saxifraga","","tangutica","","","Engl.","tro-29102191","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Saxifragasp","","",NA,NA,NA,"","","",FALSE,"1.1","","","Saxifragasp","",NA,NA,"","","","",TRUE,FALSE,FALSE,2020-04-22,NA
"Schizonepeta tenuifolia","Schizonepeta","","tenuifolia",NA,NA,"","","kew-188177",TRUE,"1.1","Synonym","Lamiaceae","Nepeta","","tenuifolia","","","Benth.","kew-135025","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Scirpus distigmaticus","Scirpus","","distigmaticus",NA,NA,"","","kew-264047",TRUE,"1.1","Synonym","Cyperaceae","Trichophorum","","distigmaticum","","","(Kük.) T.V.Egorova","kew-270669","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Scirpus pumilus Vahl","Scirpus","","pumilus",NA,NA,"","Vahl","kew-264740",TRUE,"1.1","Synonym","Cyperaceae","Trichophorum","","pumilum","","","(Vahl) Schinz & Thell.","kew-270682","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Scirpus setaceus L.","Scirpus","","setaceus",NA,NA,"","L.","kew-264876",TRUE,"1.1","Synonym","Cyperaceae","Isolepis","","setacea","","","(L.) R.Br.","kew-250537","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Scirpus setaceus Linn.","Scirpus","","setaceus",NA,NA,"","Linn.","kew-264876",TRUE,"1.1","Synonym","Cyperaceae","Isolepis","","setacea","","","(L.) R.Br.","kew-250537","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Scirpus sp","Scirpus","","sp",NA,NA,"","","",FALSE,"1.1","","","Scirpus","","sp",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Scirpus triqueter","Scirpus","","triqueter",NA,NA,"","","kew-265060",TRUE,"1.1","Synonym","Cyperaceae","Schoenoplectus","","triqueter","","","(L.) Palla","kew-263109","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Scorzonera sp","Scorzonera","","sp",NA,NA,"","","",FALSE,"1.1","","","Scorzonera","","sp",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Scrophularia mcisa","Scrophularia","","mcisa",NA,NA,"","","kew-2586391",TRUE,"1.1","Accepted","Scrophulariaceae","Scrophularia","","incisa","","","Weinm.","kew-2586391","Accepted",TRUE,FALSE,FALSE,2020-04-22,"Species"
"Scutellaria rederiana","Scutellaria","","rederiana",NA,NA,"","","kew-189629",TRUE,"1.1","Accepted","Lamiaceae","Scutellaria","","rehderiana","","","Diels","kew-189629","Accepted",TRUE,FALSE,FALSE,2020-04-22,"Species"
"Sedum sarmentosum Bunge","Sedum","","sarmentosum",NA,NA,"","Bunge","kew-2489587",TRUE,"1.1","Accepted","Crassulaceae","Sedum","","sarmentosum","","","Bunge","kew-2489587","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Sedum sp1","Sedum","","sp1",NA,NA,"","","",FALSE,"1.1","","","Sedum","","sp1",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Sedum sp1.","Sedum","","sp1.",NA,NA,"","","",FALSE,"1.1","","","Sedum","","sp1.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Sedum sp2","Sedum","","sp2",NA,NA,"","","",FALSE,"1.1","","","Sedum","","sp2",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Sedum sp2.","Sedum","","sp2.",NA,NA,"","","",FALSE,"1.1","","","Sedum","","sp2.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Sedum sp3.","Sedum","","sp3.",NA,NA,"","","",FALSE,"1.1","","","Sedum","","sp3.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Sedum sp4.","Sedum","","sp4.",NA,NA,"","","",FALSE,"1.1","","","Sedum","","sp4.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Sedum sp5.","Sedum","","sp5.",NA,NA,"","","",FALSE,"1.1","","","Sedum","","sp5.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Sedum Stellarifolium Franch.","Sedum","","stellarifolium",NA,NA,"","Franch.","tro-8903348",TRUE,"1.1","Accepted","Crassulaceae","Sedum","","stellariifolium","","","Franch.","tro-8903348","Accepted",TRUE,FALSE,FALSE,2020-04-22,"Species"
"Senecio arguneesis","Senecio","","arguneesis",NA,NA,"","","gcc-129052",TRUE,"1.1","Synonym","Compositae","Jacobaea","","argunensis","","","(Turcz.) B.Nord.","gcc-98979","Accepted",TRUE,FALSE,FALSE,2020-04-22,"Species"
"Senecio diversipinnus ling","Senecio","","diversipinnus",NA,NA,"ling","","gcc-33464",FALSE,"1.1","Accepted","Compositae","Senecio","","diversipinnus","","","Ling","gcc-33464","Accepted",FALSE,FALSE,TRUE,2020-04-22,"Species"
"Senecio dubius Ledeb","Senecio","","dubius",NA,NA,"","Ledeb","gcc-95946",TRUE,"1.1","Synonym","Compositae","Senecio","","dubitabilis","","","C.Jeffrey & Y.L.Chen","gcc-97947","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Senecio flammeus Turcz.ex DC","Senecio","","flammeus",NA,NA,"","Turcz.ex DC","gcc-2057",TRUE,"1.1","Accepted","Compositae","Senecio","","flammeus","","","Turcz. ex DC.","gcc-2057","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Senecio sp.","Senecio","","sp.",NA,NA,"","","",FALSE,"1.1","","","Senecio","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Senecio thianshanicus","Senecio","","thianshanicus",NA,NA,"","","gcc-81799",TRUE,"1.1","Accepted","Compositae","Senecio","","thianschanicus","","","Regel & Schmalh.","gcc-81799","Accepted",TRUE,FALSE,FALSE,2020-04-22,"Species"
"Serratula centauroides Linn.","Serratula","","centauroides",NA,NA,"","Linn.","gcc-92039",TRUE,"1.1","Accepted","Compositae","Serratula","","centauroides","","","L.","gcc-92039","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Serratula sp","Serratula","","sp",NA,NA,"","","",FALSE,"1.1","","","Serratula","","sp",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Seseli seseloides(Fisch.et Mey.)","Seseli","","seseloides",NA,NA,"","(Fisch.et Mey.)","tro-1703227",TRUE,"1.1","Synonym","Apiaceae","Libanotis","","seseloides","","","(Fisch. & C.A. Mey. ex Turcz.) Turcz.","tro-1700442","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Setaria viridis(L.)Beauv.,","Setaria","","viridis",NA,NA,"","(L.)Beauv.,","kew-442790",TRUE,"1.1","Accepted","Poaceae","Setaria","","viridis","","","(L.) P.Beauv.","kew-442790","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Sibbaldia procumbens var.aphanopetala","Sibbaldia","","procumbens",NA,"var.","aphanopetala","","rjp-21",FALSE,"1.1","Accepted","Rosaceae","Sibbaldia","","procumbens","","","L.","rjp-21","Accepted",FALSE,FALSE,TRUE,2020-04-22,"Species"
"Sibbaldia procumbens var.aphanopetala ","Sibbaldia","","procumbens",NA,"var.","aphanopetala","","rjp-21",FALSE,"1.1","Accepted","Rosaceae","Sibbaldia","","procumbens","","","L.","rjp-21","Accepted",FALSE,FALSE,TRUE,2020-04-22,"Species"
"Silene apricum","Silene","","apricum",NA,NA,"","","tro-6300432",TRUE,"1.1","Accepted","Caryophyllaceae","Silene","","aprica","","","Turcz.","tro-6300432","Accepted",TRUE,FALSE,FALSE,2020-04-22,"Species"
"Silene gracilzcaulis","Silene","","gracilzcaulis",NA,NA,"","","tro-50098316",TRUE,"1.1","Accepted","Caryophyllaceae","Silene","","gracilicaulis","","","C.L. Tang","tro-50098316","Accepted",TRUE,FALSE,FALSE,2020-04-22,"Species"
"Silene sp1","Silene","","sp1",NA,NA,"","","",FALSE,"1.1","","","Silene","","sp1",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Silene sp2","Silene","","sp2",NA,NA,"","","",FALSE,"1.1","","","Silene","","sp2",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Solanum alatum","Solanum","","alatum",NA,NA,"","","tro-100363270",TRUE,"1.1","Synonym","Solanaceae","Solanum","","hoehnei","","","C.V. Morton","tro-29607614","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Sonchus oleraceus Linn.","Sonchus","","oleraceus",NA,NA,"","Linn.","gcc-89496",TRUE,"1.1","Synonym","Compositae","Sonchus","","asper","","","(L.) Hill","gcc-130230","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Sorbaria sp1","Sorbaria","","sp1",NA,NA,"","","",FALSE,"1.1","","","Sorbaria","","sp1",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Sorbaria sp2","Sorbaria","","sp2",NA,NA,"","","",FALSE,"1.1","","","Sorbaria","","sp2",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Sphallerocarpus gracilis (Bess.) K.-Pol","Sphallerocarpus","","gracilis",NA,NA,"","(Bess.) K.-Pol","kew-2479648",TRUE,"1.1","Accepted","Apiaceae","Sphallerocarpus","","gracilis","","","(Besser ex Trevir.) Koso-Pol.","kew-2479648","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Spiraea sp1.","Spiraea","","sp1.",NA,NA,"","","",FALSE,"1.1","","","Spiraea","","sp1.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Spiraea sp2.","Spiraea","","sp2.",NA,NA,"","","",FALSE,"1.1","","","Spiraea","","sp2.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Stachys sieboldii","Stachys","","sieboldii",NA,NA,"","","kew-195646",TRUE,"1.1","Synonym","Lamiaceae","Stachys","","affinis","","","Bunge","kew-194731","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Stachys sieboldii mia.","Stachys","","sieboldii",NA,NA,"mia.","","kew-195646",FALSE,"1.1","Synonym","Lamiaceae","Stachys","","affinis","","","Bunge","kew-194731","Accepted",FALSE,FALSE,TRUE,2020-04-22,"Species"
"Stellaria decumbens var.acicularis","Stellaria","","decumbens",NA,"var.","acicularis","","tro-50097938",FALSE,"1.1","Accepted","Caryophyllaceae","Stellaria","","decumbens","","","Edgew.","tro-50097938","Accepted",FALSE,FALSE,TRUE,2020-04-22,"Species"
"Stellaria decumbens var.polyantha","Stellaria","","decumbens",NA,"var.","polyantha","","tro-50097946",TRUE,"1.1","Accepted","Caryophyllaceae","Stellaria","","decumbens","var.","polyantha","Edgew.","tro-50097946","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Stellaria decumbens var.pulvinata","Stellaria","","decumbens",NA,"var.","pulvinata","","tro-50097943",TRUE,"1.1","Accepted","Caryophyllaceae","Stellaria","","decumbens","var.","pulvinata","Edgew. & Hook. f.","tro-50097943","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Stellaria graminea var.linearis","Stellaria","","graminea",NA,"var.","linearis","","kew-2482031",FALSE,"1.1","Accepted","Caryophyllaceae","Stellaria","","graminea","","","L.","kew-2482031","Accepted",FALSE,FALSE,TRUE,2020-04-22,"Species"
"Stellaria palustris Ehrh. ex Retz.","Stellaria","","palustris",NA,NA,"","Ehrh. ex Retz.","kew-2482617",TRUE,"1.1","Accepted","Caryophyllaceae","Stellaria","","palustris","","","Ehrh. ex Retz.","kew-2482617","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Stellaria sp","Stellaria","","sp",NA,NA,"","","",FALSE,"1.1","","","Stellaria","","sp",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Stipa aliena Keng","Stipa","","aliena",NA,NA,"","Keng","kew-444669",TRUE,"1.1","Accepted","Poaceae","Stipa","","aliena","","","Keng","kew-444669","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Stipa bungeara","Stipa","","bungeara",NA,NA,"","","kew-444812",TRUE,"1.1","Accepted","Poaceae","Stipa","","bungeana","","","Trin.","kew-444812","Accepted",TRUE,FALSE,FALSE,2020-04-22,"Species"
"Stipa capillacea Keng","Stipa","","capillacea",NA,NA,"","Keng","kew-444833",TRUE,"1.1","Accepted","Poaceae","Stipa","","capillacea","","","Keng","kew-444833","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Stipa przewalskyi Roshev","Stipa","","przewalskyi",NA,NA,"","Roshev","kew-445594",TRUE,"1.1","Accepted","Poaceae","Stipa","","przewalskyi","","","Roshev.","kew-445594","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Swertia bifolia Batal","Swertia","","bifolia",NA,NA,"","Batal","tro-13802819",TRUE,"1.1","Accepted","Gentianaceae","Swertia","","bifolia","","","Batalin","tro-13802819","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Swertia franchetiana H.smith","Swertia","","franchetiana",NA,NA,"","H.smith","tro-13802921",TRUE,"1.1","Accepted","Gentianaceae","Swertia","","franchetiana","","","Harry Sm.","tro-13802921","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Swertia sp1","Swertia","","sp1",NA,NA,"","","",FALSE,"1.1","","","Swertia","","sp1",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Swertia sp2","Swertia","","sp2",NA,NA,"","","",FALSE,"1.1","","","Swertia","","sp2",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Swertia wolfangiana","Swertia","","wolfangiana",NA,NA,"","","tro-13802822",TRUE,"1.1","Accepted","Gentianaceae","Swertia","","wolfgangiana","","","Grüning","tro-13802822","Accepted",TRUE,FALSE,FALSE,2020-04-22,"Species"
"Taraxacum mongolicum Hand.-Mazz.","Taraxacum","","mongolicum",NA,NA,"","Hand.-Mazz.","gcc-104274",TRUE,"1.1","Accepted","Compositae","Taraxacum","","mongolicum","","","Hand.-Mazz.","gcc-104274","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Taraxacum sp","Taraxacum","","sp",NA,NA,"","","",FALSE,"1.1","","","Taraxacum","","sp",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Thalictrum cultratum Wall","Thalictrum","","cultratum",NA,NA,"","Wall","tro-27100518",TRUE,"1.1","Accepted","Ranunculaceae","Thalictrum","","cultratum","","","Wall.","tro-27100518","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Thalictrum minus L. var. hypoleucum Miq.","Thalictrum","","minus",NA,"var.","hypoleucum","Miq.","tro-27100520",TRUE,"1.1","Accepted","Ranunculaceae","Thalictrum","","minus","var.","hypoleucum","(Siebold & Zucc.) Miq.","tro-27100520","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Thalictrum petaloideum L.","Thalictrum","","petaloideum",NA,NA,"","L.","tro-27100247",TRUE,"1.1","Accepted","Ranunculaceae","Thalictrum","","petaloideum","","","L.","tro-27100247","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Thalictrum sp1.","Thalictrum","","sp1.",NA,NA,"","","",FALSE,"1.1","","","Thalictrum","","sp1.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Thalictrum sp2.","Thalictrum","","sp2.",NA,NA,"","","",FALSE,"1.1","","","Thalictrum","","sp2.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Thalictrum sp3.","Thalictrum","","sp3.",NA,NA,"","","",FALSE,"1.1","","","Thalictrum","","sp3.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Thalictrum sp4.","Thalictrum","","sp4.",NA,NA,"","","",FALSE,"1.1","","","Thalictrum","","sp4.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Thalictrum sp5.","Thalictrum","","sp5.",NA,NA,"","","",FALSE,"1.1","","","Thalictrum","","sp5.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Thalictrum sp6.","Thalictrum","","sp6.",NA,NA,"","","",FALSE,"1.1","","","Thalictrum","","sp6.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Thermopsis lanceolata R.Br.","Thermopsis","","lanceolata",NA,NA,"","R.Br.","ild-9001",TRUE,"1.1","Accepted","Leguminosae","Thermopsis","","lanceolata","","","R.Br.","ild-9001","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Thlaspi arvense Linn.","Thlaspi","","arvense",NA,NA,"","Linn.","kew-2437621",TRUE,"1.1","Accepted","Brassicaceae","Thlaspi","","arvense","","","L.","kew-2437621","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Thlaspi sp","Thlaspi","","sp",NA,NA,"","","",FALSE,"1.1","","","Thlaspi","","sp",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Tibetia himalaica Tsui.","Tibetia","","himalaica",NA,NA,"","Tsui.","ild-45674",TRUE,"1.1","Accepted","Leguminosae","Tibetia","","himalaica","","","(Baker) H.P.Tsui","ild-45674","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Tibetia himalaica ","Tibetia","","himalaica",NA,NA,"","","ild-45674",TRUE,"1.1","Accepted","Leguminosae","Tibetia","","himalaica","","","(Baker) H.P.Tsui","ild-45674","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Tongoloa sp","Tongoloa","","sp",NA,NA,"","","",FALSE,"1.1","","","Tongoloa","","sp",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Torilis japonnica","Torilis","","japonnica",NA,NA,"","","kew-2438341",TRUE,"1.1","Accepted","Apiaceae","Torilis","","japonica","","","(Houtt.) DC.","kew-2438341","Accepted",TRUE,FALSE,FALSE,2020-04-22,"Species"
"Torularia humilis","Torularia","","humilis",NA,NA,"","","tro-4104501",TRUE,"1.1","Synonym","Brassicaceae","Braya","","humilis","","","(C.A. Mey.) B.L. Rob.","tro-4100080","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Torularia humilis (C.A.Mey.) O.E.Schulz f. humilis","Torularia","","humilis",NA,"f.","humilis","(C.A.Mey.) O.E.Schulz","tro-4104501",TRUE,"1.1","Synonym","Brassicaceae","Braya","","humilis","","","(C.A. Mey.) B.L. Rob.","tro-4100080","Accepted",FALSE,FALSE,TRUE,2020-04-22,"Species"
"Torularia humilis f.grandiflora","Torularia","","humilis",NA,"f.","grandiflora","","tro-4105881",TRUE,"1.1","Synonym","Brassicaceae","Braya","","humilis","","","(C.A. Mey.) B.L. Rob.","tro-4100080","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Torularia humilis f.hygrophila","Torularia","","humilis",NA,"f.","hygrophila","","tro-4105885",TRUE,"1.1","Synonym","Brassicaceae","Braya","","humilis","","","(C.A. Mey.) B.L. Rob.","tro-4100080","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Torularia humilis var piasezkii","Torularia","","humilis",NA,"var","piasezkii","","tro-50202957",TRUE,"1.1","Synonym","Brassicaceae","Braya","","humilis","","","(C.A. Mey.) B.L. Rob.","tro-4100080","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Torularia sp","Torularia","","sp",NA,NA,"","","",FALSE,"1.1","","","Torularia","","sp",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Triglochin maritimum","Triglochin","","maritimum",NA,NA,"","","tro-50092280",TRUE,"1.1","Synonym","Juncaginaceae","Triglochin","","concinna","var.","debile","(M.E. Jones) J.T. Howell","tro-17000027","Unresolved",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Triglochin palustre","Triglochin","","palustre",NA,NA,"","","kew-308924",TRUE,"1.1","Accepted","Juncaginaceae","Triglochin","","palustris","","","L.","kew-308924","Accepted",TRUE,FALSE,FALSE,2020-04-22,"Species"
"Triglochin sp","Triglochin","","sp",NA,NA,"","","",FALSE,"1.1","","","Triglochin","","sp",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Trigonella tibetana","Trigonella","","tibetana",NA,NA,"","","ild-45711",TRUE,"1.1","Synonym","Leguminosae","Trigonella","","foenum-graecum","","","L.","ild-8021","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Trikeraia pappiformis","Trikeraia","","pappiformis",NA,NA,"","","kew-447254",TRUE,"1.1","Synonym","Poaceae","Stipa","","pappiformis","","","Keng","kew-445474","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Trisetum sp","Trisetum","","sp",NA,NA,"","","",FALSE,"1.1","","","Trisetum","","sp",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Trollius farreri Stapf","Trollius","","farreri",NA,NA,"","Stapf","tro-27105295",TRUE,"1.1","Accepted","Ranunculaceae","Trollius","","farreri","","","Stapf","tro-27105295","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Trollius farreri Stapf.","Trollius","","farreri",NA,NA,"","Stapf.","tro-27105295",TRUE,"1.1","Accepted","Ranunculaceae","Trollius","","farreri","","","Stapf","tro-27105295","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Urtica Cannabina Linn.","Urtica","","cannabina",NA,NA,"","Linn.","kew-2448579",TRUE,"1.1","Accepted","Urticaceae","Urtica","","cannabina","","","L.","kew-2448579","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Urtica triangularis subsp.pinnatifida","Urtica","","triangularis",NA,"subsp.","pinnatifida","","tro-50040594",TRUE,"1.1","Accepted","Urticaceae","Urtica","","triangularis","subsp.","pinnatifida","(Hand.-Mazz.) C.J. Chen","tro-50040594","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Valeriana officinalis var.officinalis","Valeriana","","officinalis",NA,"var.","officinalis","","tro-50043322",TRUE,"1.1","Synonym","Caprifoliaceae","Valeriana","","officinalis","","","L.","kew-2464616","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Valeriana sp","Valeriana","","sp",NA,NA,"","","",FALSE,"1.1","","","Valeriana","","sp",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Veronica anagallisaquatica","Veronica","","anagallisaquatica",NA,NA,"","","kew-2453884",TRUE,"1.1","Accepted","Plantaginaceae","Veronica","","anagallis-aquatica","","","L.","kew-2453884","Accepted",TRUE,FALSE,FALSE,2020-04-22,"Species"
"Veronica rockii Li","Veronica","","rockii",NA,NA,"","Li","tro-29207853",TRUE,"1.1","Accepted","Plantaginaceae","Veronica","","rockii","","","H.L. Li","tro-29207853","Accepted",FALSE,FALSE,FALSE,2020-04-22,"Species"
"Veronica sp","Veronica","","sp",NA,NA,"","","",FALSE,"1.1","","","Veronica","","sp",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Veronica sp1","Veronica","","sp1",NA,NA,"","","",FALSE,"1.1","","","Veronica","","sp1",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Veronica sp2","Veronica","","sp2",NA,NA,"","","",FALSE,"1.1","","","Veronica","","sp2",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Veronica sp3","Veronica","","sp3",NA,NA,"","","",FALSE,"1.1","","","Veronica","","sp3",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Veronica sp4","Veronica","","sp4",NA,NA,"","","",FALSE,"1.1","","","Veronica","","sp4",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Veronica sp5","Veronica","","sp5",NA,NA,"","","",FALSE,"1.1","","","Veronica","","sp5",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Veronica sp6","Veronica","","sp6",NA,NA,"","","",FALSE,"1.1","","","Veronica","","sp6",NA,"","","","",FALSE,FALSE,FALSE,2020-04-22,"Genus"
"Veronica vendellioides Maxim.","Veronica","","vendellioides",NA,NA,"","Maxim.","tro-29207871",TRUE,"1.1","Accepted","Plantaginaceae","Veronica","","vandellioides","","","Maxim.","tro-29207871","Accepted",TRUE,FALSE,FALSE,2020-04-22,"Species"
