,Species,Region,Source,Population,Latitude,Longitude,Min.elevation,Max.elevation,Treeline,Alpine,Scarification,GA3,Stratification,Light,Alternating,Tmean,Temperature,Germinated,Germinable,mass
587,Minuartia_rubella,NA,NA,K_110118,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,10,10,0,10,0.082
588,Minuartia_rubella,NA,NA,K_110118,United-Kingdom,NA,NA,NA,NA,NA,N,Y,N,Y,Y,15,15,2,10,0.082
589,Minuartia_rubella,NA,NA,K_110118,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,3,9,0.082
590,Minuartia_rubella,NA,NA,K_110118,United-Kingdom,NA,NA,NA,NA,NA,N,Y,N,Y,N,20,20,4,7,0.082
591,Minuartia_rubella,NA,NA,K_115766,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,10,10,0.082
592,Minuartia_rubella,NA,NA,K_115766,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,10,10,0.082
593,Minuartia_sedoides,NA,NA,K_121312,United-Kingdom,NA,NA,NA,NA,NA,N,Y,N,Y,N,21,21,9,10,0.258
594,Minuartia_stricta,NA,NA,K_96757,United-Kingdom,NA,NA,NA,NA,NA,N,N,Y,Y,N,20,20,10,10,0.47
595,Minuartia_stricta,NA,NA,K_96757,United-Kingdom,NA,NA,NA,NA,NA,N,N,Y,Y,N,21,21,10,10,0.47
596,Minuartia_stricta,NA,NA,K_96757,United-Kingdom,NA,NA,NA,NA,NA,N,N,Y,Y,N,21,21,41,50,0.47
597,Minuartia_wiesneri,NA,NA,K_371335,Georgia,NA,NA,NA,NA,NA,N,N,N,Y,N,10,10,19,19,0.47
598,Minuartia_wiesneri,NA,NA,K_371335,Georgia,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,20,20,0.47
599,Minuartia_wiesneri,NA,NA,K_371335,Georgia,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,20,20,0.47
600,Myricaria_germanica,NA,NA,K_344089,Italy,NA,NA,NA,NA,NA,N,N,N,Y,Y,13.33333333,13.33333333,11,20,0.055
601,Myricaria_germanica,NA,NA,K_343406,Georgia,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,0,20,0.055
602,Myricaria_germanica,NA,NA,K_344089,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,8,20,0.055
603,Myricaria_germanica,NA,NA,K_343406,Georgia,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,0,20,0.055
604,Myricaria_germanica,NA,NA,K_344089,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,14,20,0.055
605,Noccaea_caerulescens,NA,NA,K_80835,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,15,19,0.3648
606,Noccaea_caerulescens,NA,NA,K_80835,United-Kingdom,NA,NA,NA,NA,NA,Y,N,N,Y,N,21,21,10,10,0.3648
607,Noccaea_caerulescens,NA,NA,B_DE-1322497,Germany,NA,NA,NA,NA,NA,N,N,N,Y,N,22,22,13,20,0.3648
608,Onobrychis_montana,NA,NA,K_43876,Italy,NA,NA,NA,NA,NA,Y,N,N,Y,N,20,20,10,10,12.703
609,Onobrychis_montana,NA,NA,K_43614,Greece,NA,NA,NA,NA,NA,Y,N,N,Y,N,20,20,10,10,12.703
610,Onobrychis_montana,NA,NA,K_43876,Italy,NA,NA,NA,NA,NA,Y,N,N,Y,N,21,21,10,10,12.703
611,Onobrychis_montana,NA,NA,K_43876,Italy,NA,NA,NA,NA,NA,Y,N,N,Y,N,21,21,50,50,12.703
612,Onobrychis_montana,NA,NA,K_79125,Italy,NA,NA,NA,NA,NA,Y,N,N,Y,N,21,21,20,20,12.703
613,Onobrychis_montana,NA,NA,K_79125,Italy,NA,NA,NA,NA,NA,Y,N,N,Y,N,21,21,20,20,12.703
614,Onobrychis_montana,NA,NA,K_43614,Greece,NA,NA,NA,NA,NA,Y,N,N,Y,N,21,21,10,10,12.703
615,Onobrychis_montana,NA,NA,K_43614,Greece,NA,NA,NA,NA,NA,Y,N,N,Y,N,21,21,99,100,12.703
616,Oxytropis_campestris,NA,NA,K_22372,France,NA,NA,NA,NA,NA,Y,N,N,Y,N,20,20,20,20,2.082
617,Oxytropis_campestris,NA,NA,K_115939,United-Kingdom,NA,NA,NA,NA,NA,Y,N,N,Y,N,20,20,17,20,2.082
618,Oxytropis_campestris,NA,NA,K_115940,United-Kingdom,NA,NA,NA,NA,NA,Y,N,N,Y,N,20,20,20,20,2.082
619,Oxytropis_campestris,NA,NA,K_22372,France,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,16,20,2.082
620,Oxytropis_campestris,NA,NA,K_22372,France,NA,NA,NA,NA,NA,Y,N,N,Y,N,21,21,20,20,2.082
621,Oxytropis_campestris,NA,NA,K_22372,France,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,50,50,2.082
622,Oxytropis_campestris,NA,NA,K_115939,United-Kingdom,NA,NA,NA,NA,NA,Y,N,N,Y,N,21,21,20,20,2.082
623,Oxytropis_campestris,NA,NA,K_115940,United-Kingdom,NA,NA,NA,NA,NA,Y,N,N,Y,N,21,21,18,20,2.082
624,Oxytropis_campestris,NA,NA,B_FR-2589302,France,NA,NA,NA,NA,NA,N,N,N,Y,N,22,22,0,20,2.082
625,Oxytropis_halleri,NA,NA,K_116202,United-Kingdom,NA,NA,NA,NA,NA,Y,N,N,Y,Y,13.33333333,13.33333333,20,20,1.731
626,Oxytropis_halleri,NA,NA,K_99758,United-Kingdom,NA,NA,NA,NA,NA,Y,N,N,Y,Y,13.33333333,13.33333333,10,10,1.731
627,Oxytropis_halleri,NA,NA,K_10311,Switzerland,NA,NA,NA,NA,NA,Y,N,N,Y,N,15,15,20,20,1.731
628,Oxytropis_halleri,NA,NA,K_116198,United-Kingdom,NA,NA,NA,NA,NA,Y,N,N,Y,Y,15,15,20,20,1.731
629,Oxytropis_halleri,NA,NA,K_10311,Switzerland,NA,NA,NA,NA,NA,Y,N,N,Y,N,16,16,20,20,1.731
630,Oxytropis_halleri,NA,NA,K_10311,Switzerland,NA,NA,NA,NA,NA,Y,N,N,Y,N,16,16,47,50,1.731
631,Oxytropis_halleri,NA,NA,K_116198,United-Kingdom,NA,NA,NA,NA,NA,Y,N,N,Y,Y,16,16,10,10,1.731
632,Oxytropis_halleri,NA,NA,K_116202,United-Kingdom,NA,NA,NA,NA,NA,Y,N,N,Y,Y,16,16,20,20,1.731
633,Oxytropis_halleri,NA,NA,K_99758,United-Kingdom,NA,NA,NA,NA,NA,Y,N,N,Y,Y,16,16,20,20,1.731
634,Oxytropis_halleri,NA,NA,K_36108,Italy,NA,NA,NA,NA,NA,Y,N,N,Y,N,20,20,14,20,1.731
635,Oxytropis_halleri,NA,NA,K_36108,Italy,NA,NA,NA,NA,NA,Y,N,N,Y,N,20,20,14,20,1.731
636,Oxytropis_halleri,NA,NA,K_36108,Italy,NA,NA,NA,NA,NA,Y,N,N,Y,N,20,20,18,20,1.731
637,Oxytropis_halleri,NA,NA,K_102317,United-Kingdom,NA,NA,NA,NA,NA,Y,N,N,Y,N,20,20,9,10,1.731
638,Oxytropis_halleri,NA,NA,K_36108,Italy,NA,NA,NA,NA,NA,Y,N,N,Y,N,21,21,17,17,1.731
639,Oxytropis_halleri,NA,NA,K_36108,Italy,NA,NA,NA,NA,NA,Y,N,N,Y,N,21,21,99,100,1.731
640,Oxytropis_halleri,NA,NA,K_102317,United-Kingdom,NA,NA,NA,NA,NA,Y,N,N,Y,N,21,21,10,10,1.731
641,Oxytropis_halleri,NA,NA,B_IT-1451591,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,22,22,15,20,1.731
642,Oxytropis_lapponica,NA,NA,K_10333,Switzerland,NA,NA,NA,NA,NA,Y,N,N,Y,N,20,20,20,20,3.976
643,Oxytropis_lapponica,NA,NA,K_10333,Switzerland,NA,NA,NA,NA,NA,Y,N,N,Y,N,21,21,20,20,3.976
644,Oxytropis_lapponica,NA,NA,K_10333,Switzerland,NA,NA,NA,NA,NA,Y,N,N,Y,N,21,21,50,50,3.976
645,Papaver_alpinum&ernesti-mayeri,NA,NA,K_338422,Slovenia,NA,NA,NA,NA,NA,N,Y,N,Y,N,10,10,0,20,0.175
646,Papaver_alpinum&ernesti-mayeri,NA,NA,K_338422,Slovenia,NA,NA,NA,NA,NA,N,Y,N,Y,Y,15,15,19,20,0.175
647,Papaver_alpinum&ernesti-mayeri,NA,NA,K_338422,Slovenia,NA,NA,NA,NA,NA,N,Y,N,Y,N,20,20,20,20,0.175
648,Phleum_hirsutum,NA,NA,K_36418,Greece,NA,NA,NA,NA,NA,N,N,N,Y,Y,18.33333333,18.33333333,50,50,0.169
649,Phleum_hirsutum,NA,NA,K_7168,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,45,47,0.169
650,Phleum_hirsutum,NA,NA,K_7179,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,19,20,0.169
651,Phleum_hirsutum,NA,NA,K_36418,Greece,NA,NA,NA,NA,NA,N,N,N,Y,Y,21,21,47,48,0.169
652,Phleum_hirsutum,NA,NA,K_36418,Greece,NA,NA,NA,NA,NA,N,N,N,Y,Y,21,21,89,100,0.169
653,Phleum_hirsutum,NA,NA,K_7168,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,44,44,0.169
654,Phleum_hirsutum,NA,NA,K_7168,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,84,100,0.169
655,Phleum_hirsutum,NA,NA,K_7179,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,20,20,0.169
656,Phleum_hirsutum,NA,NA,K_7179,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,94,100,0.169
657,Phleum_subulatum,NA,NA,K_20611,Greece,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,50,50,0.256
658,Phleum_subulatum,NA,NA,K_30243,Greece,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,49,50,0.256
659,Phleum_subulatum,NA,NA,K_30726,Greece,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,20,20,0.256
660,Phleum_subulatum,NA,NA,K_20611,Greece,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,50,50,0.256
661,Phleum_subulatum,NA,NA,K_20611,Greece,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,86,100,0.256
662,Phleum_subulatum,NA,NA,K_30243,Greece,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,50,50,0.256
663,Phleum_subulatum,NA,NA,K_30243,Greece,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,92,100,0.256
664,Phleum_subulatum,NA,NA,K_30726,Greece,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,20,20,0.256
665,Phleum_subulatum,NA,NA,K_30726,Greece,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,20,20,0.256
666,Phleum_subulatum,NA,NA,K_30726,Greece,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,20,20,0.256
667,Physospermum_cornubiense,NA,NA,K_106946,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,5,5,9,10,6.89
668,Physospermum_cornubiense,NA,NA,K_191113,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,5,5,18,20,6.89
669,Physospermum_cornubiense,NA,NA,K_198101,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,5,5,19,20,6.89
670,Physospermum_cornubiense,NA,NA,K_198101,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,10,10,0,20,6.89
671,Physospermum_cornubiense,NA,NA,K_198101,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,0,20,6.89
672,Physospermum_cornubiense,NA,NA,K_198101,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,Y,15,15,0,20,6.89
673,Physospermum_cornubiense,NA,NA,K_106946,United-Kingdom,NA,NA,NA,NA,NA,N,N,Y,Y,N,16,16,5,5,6.89
674,Physospermum_cornubiense,NA,NA,K_198101,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,0,20,6.89
675,Physospermum_cornubiense,NA,NA,K_236539,United-Kingdom,NA,NA,NA,NA,NA,N,N,Y,Y,N,25,25,9,10,6.89
676,Phyteuma_hedraianthifolium,NA,NA,K_206846,Italy,NA,NA,NA,NA,NA,N,Y,N,Y,Y,18.33333333,18.33333333,18,20,0.064
677,Pilosella_peleteriana,NA,NA,K_28558,Russia,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,14,15,0.15
678,Pilosella_peleteriana,NA,NA,K_28558,Russia,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,13,20,0.15
679,Pilosella_peleteriana,NA,NA,K_28558,Russia,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,14,14,0.15
680,Pilosella_peleteriana,NA,NA,K_28558,Russia,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,100,100,0.15
681,Plantago_nivalis,NA,NA,K_41492,Spain,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,20,20,0.919
682,Plantago_nivalis,NA,NA,K_41492,Spain,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,9,10,0.919
683,Plantago_nivalis,NA,NA,K_41492,Spain,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,9,10,0.919
684,Plantago_nivalis,NA,NA,K_41492,Spain,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,8,10,0.919
685,Poa_glauca,NA,NA,K_130604,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,Y,15,15,10,10,0.413
686,Poa_remota,NA,NA,K_37013,Norway,NA,NA,NA,NA,NA,N,N,N,Y,Y,13.33333333,13.33333333,41,41,0.295
687,Poa_remota,NA,NA,K_44220,Norway,NA,NA,NA,NA,NA,Y,N,N,Y,Y,13.33333333,13.33333333,17,20,0.295
688,Poa_remota,NA,NA,K_44220,Norway,NA,NA,NA,NA,NA,N,N,N,Y,Y,13.33333333,13.33333333,27,38,0.295
689,Poa_remota,NA,NA,K_37013,Norway,NA,NA,NA,NA,NA,N,N,N,Y,Y,16,16,47,47,0.295
690,Poa_remota,NA,NA,K_37013,Norway,NA,NA,NA,NA,NA,N,N,N,Y,Y,16,16,83,94,0.295
691,Poa_remota,NA,NA,K_44220,Norway,NA,NA,NA,NA,NA,N,N,N,Y,Y,16,16,40,43,0.295
692,Poa_remota,NA,NA,K_44220,Norway,NA,NA,NA,NA,NA,N,N,N,Y,Y,16,16,88,100,0.295
693,Polemonium_caeruleum,NA,NA,K_206927,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,2,20,0.97
694,Polemonium_caeruleum,NA,NA,K_206927,Italy,NA,NA,NA,NA,NA,N,N,N,Y,Y,15,15,13,18,0.97
695,Polemonium_caeruleum,NA,NA,K_206927,Italy,NA,NA,NA,NA,NA,N,Y,N,Y,Y,15,15,14,19,0.97
696,Polemonium_caeruleum,NA,NA,K_206927,Italy,NA,NA,NA,NA,NA,N,KNO3,N,Y,Y,15,15,15,18,0.97
697,Polemonium_caeruleum,NA,NA,K_97422,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,Y,15,15,17,19,0.97
698,Polemonium_caeruleum,NA,NA,K_110185,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,16,16,0,8,0.97
699,Polemonium_caeruleum,NA,NA,K_97422,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,Y,16,16,17,20,0.97
700,Polemonium_caeruleum,NA,NA,K_206927,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,2,20,0.97
701,Polemonium_caeruleum,NA,NA,K_110185,United-Kingdom,NA,NA,NA,NA,NA,N,Y,Y,Y,N,20,20,7,7,0.97
702,Polemonium_caeruleum,NA,NA,K_110185,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,0,8,0.97
703,Polemonium_caeruleum,NA,NA,K_110185,United-Kingdom,NA,NA,NA,NA,NA,N,KNO3,N,Y,N,21,21,0,8,0.97
704,Polemonium_caeruleum,NA,NA,K_110185,United-Kingdom,NA,NA,NA,NA,NA,N,N,Y,Y,N,21,21,2,10,0.97
705,Polemonium_caeruleum,NA,NA,K_110185,United-Kingdom,NA,NA,NA,NA,NA,Y,N,Y,Y,N,21,21,3,10,0.97
706,Polemonium_caeruleum,NA,NA,K_206927,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,25,25,0,20,0.97
707,Polemonium_caeruleum,NA,NA,K_110185,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,26,26,0,8,0.97
708,Polemonium_caeruleum,NA,NA,K_110185,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,Y,26,26,0,8,0.97
709,Potamogeton_alpinus,NA,NA,K_139261,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,8,9,3.74
710,Potentilla_crantzii,NA,NA,K_121275,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,7,8,0.521
711,Potentilla_crantzii,NA,NA,K_121275,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,3,9,0.521
712,Potentilla_crantzii,NA,NA,K_121275,United-Kingdom,NA,NA,NA,NA,NA,N,N,Y,Y,N,20,20,6,9,0.521
713,Potentilla_crantzii,NA,NA,K_121275,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,7,9,0.521
714,Potentilla_crantzii,NA,NA,K_121275,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,25,25,5,9,0.521
715,Primula_algida,NA,NA,K_343750,Georgia,NA,NA,NA,NA,NA,N,Y,N,Y,Y,13.33333333,13.33333333,19,19,0.041
716,Primula_algida,NA,NA,K_343750,Georgia,NA,NA,NA,NA,NA,N,Y,N,Y,N,20,20,20,20,0.041
717,Primula_auriculata,NA,NA,K_281447,Georgia,NA,NA,NA,NA,NA,N,N,N,Y,Y,13.33333333,13.33333333,0,18,0.208
718,Primula_auriculata,NA,NA,K_281447,Georgia,NA,NA,NA,NA,NA,N,N,Y,Y,Y,13.33333333,13.33333333,13,18,0.208
719,Primula_auriculata,NA,NA,K_281447,Georgia,NA,NA,NA,NA,NA,N,Y,N,Y,Y,13.33333333,13.33333333,18,18,0.208
720,Primula_auriculata,NA,NA,K_281447,Georgia,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,13,18,0.208
721,Primula_daonensis,NA,NA,K_186737,Italy,NA,NA,NA,NA,NA,N,N,Y,Y,N,15,15,0,20,0.173
722,Primula_daonensis,NA,NA,K_186737,Italy,NA,NA,NA,NA,NA,N,Y,Y,Y,N,15,15,10,13,0.173
723,Primula_daonensis,NA,NA,K_186737,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,0,19,0.173
724,Primula_daonensis,NA,NA,K_186737,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,25,25,0,19,0.173
725,Pulsatilla_violacea,NA,NA,K_341893,Georgia,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,7,9,3.324
726,Pulsatilla_violacea,NA,NA,K_341893,Georgia,NA,NA,NA,NA,NA,N,N,Y,Y,N,20,20,8,9,3.324
727,Ranunculus_serpens,NA,NA,BBGK_99_1211,Bulgaria,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,35,50,1.584
728,Ranunculus_serpens,NA,NA,B_IT-3016301,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,22,22,12,20,1.584
729,Rhinanthus_alectorolophus,NA,NA,K_175717,Belgium,NA,NA,NA,NA,NA,N,N,N,Y,N,5,5,15,19,2.99
730,Rhinanthus_alectorolophus,NA,NA,K_175717,Belgium,NA,NA,NA,NA,NA,N,N,N,Y,N,10,10,0,20,2.99
731,Rhinanthus_alectorolophus,NA,NA,K_175717,Belgium,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,0,20,2.99
732,Rhinanthus_angustifolius,NA,NA,K_92494,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,5,5,15,20,2.536
733,Rhinanthus_angustifolius,NA,NA,K_110370,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,6,6,2,10,2.536
734,Rhinanthus_angustifolius,NA,NA,K_97053,United-Kingdom,NA,NA,NA,NA,NA,N,Y,Y,Y,N,10,10,20,20,2.536
735,Rhinanthus_angustifolius,NA,NA,K_97053,United-Kingdom,NA,NA,NA,NA,NA,N,Y,Y,Y,N,10,10,16,20,2.536
736,Rhinanthus_angustifolius,NA,NA,K_97053,United-Kingdom,NA,NA,NA,NA,NA,N,Y,Y,Y,N,11,11,16,20,2.536
737,Rhinanthus_angustifolius,NA,NA,K_92494,United-Kingdom,NA,NA,NA,NA,NA,N,N,Y,Y,N,21,21,15,20,2.536
738,Rhodiola_rosea,NA,NA,K_138183,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,Y,15,15,1,20,0.226
739,Rhodiola_rosea,NA,NA,K_138183,United-Kingdom,NA,NA,NA,NA,NA,N,Y,N,Y,Y,15,15,19,20,0.226
740,Rhodiola_rosea,NA,NA,K_128919,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,Y,16,16,8,9,0.226
741,Rhodiola_rosea,NA,NA,K_130198,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,Y,16,16,1,9,0.226
742,Rhodiola_rosea,NA,NA,K_130198,United-Kingdom,NA,NA,NA,NA,NA,N,N,Y,Y,N,16,16,1,9,0.226
743,Rhodiola_rosea,NA,NA,K_130198,United-Kingdom,NA,NA,NA,NA,NA,N,N,Y,Y,Y,16,16,1,10,0.226
744,Rhodiola_rosea,NA,NA,K_130198,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,16,16,5,10,0.226
745,Rhodiola_rosea,NA,NA,K_130198,United-Kingdom,NA,NA,NA,NA,NA,N,Y,N,Y,N,16,16,10,10,0.226
746,Rhodiola_rosea,NA,NA,K_138183,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,Y,16,16,4,14,0.226
747,Ribes_petraeum,NA,NA,K_206868,Italy,NA,NA,NA,NA,NA,N,N,N,Y,Y,15,15,8,10,3.23
748,Ribes_petraeum,NA,NA,K_206868,Italy,NA,NA,NA,NA,NA,N,N,Y,Y,Y,15,15,15,19,3.23
749,Rumex_alpinus,NA,NA,B_AT-1920106,Austria,NA,NA,NA,NA,NA,N,N,N,Y,N,22,22,0,20,1.566
750,Rumex_alpinus,NA,NA,B_FR-2581802,France,NA,NA,NA,NA,NA,N,N,N,Y,N,22,22,17,20,1.566
751,Sagina_nivalis,NA,NA,K_132778,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,8,11,0.037
752,Sagina_nivalis,NA,NA,K_136570,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,26,26,20,20,0.037
753,Sagina_saginoides,NA,NA,K_121633,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,16,16,20,20,0.021
754,Sagina_saginoides,NA,NA,K_121644,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,16,16,20,20,0.021
755,Sagina_saginoides,NA,NA,K_121622,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,20,20,0.021
756,Sagina_saginoides,NA,NA,K_121666,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,20,20,0.021
757,Salix_myrsinifolia,NA,NA,K_134657,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,200,200,1.196
758,Salix_myrsinifolia,NA,NA,K_138677,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,200,200,1.196
759,Saxifraga_cespitosa,NA,NA,K_136259,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,7,9,0.094
760,Saxifraga_cespitosa,NA,NA,K_164742,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,20,20,0.094
761,Saxifraga_cespitosa,NA,NA,K_32546,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,18,19,0.094
762,Saxifraga_cespitosa,NA,NA,K_136259,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,16,16,8,8,0.094
763,Saxifraga_cespitosa,NA,NA,K_136259,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,16,16,8,8,0.094
764,Saxifraga_cespitosa,NA,NA,K_32546,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,16,16,20,20,0.094
765,Saxifraga_cespitosa,NA,NA,K_32546,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,16,16,89,100,0.094
766,Saxifraga_hirculus,NA,NA,K_103060,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,Y,16,16,4,5,0.142
767,Saxifraga_hirculus,NA,NA,K_103060,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,Y,16,16,14,15,0.142
768,Saxifraga_nivalis,NA,NA,K_130763,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,16,16,18,18,0.04
769,Saxifraga_rivularis,NA,NA,K_122663,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,20,20,0.038
770,Saxifraga_rivularis,NA,NA,K_122663,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,16,16,18,18,0.038
771,Saxifraga_tombeanensis,NA,NA,PAV_BS688,Italy,NA,NA,NA,NA,NA,N,N,Y,Y,N,4,4,16,20,0.058
772,Saxifraga_tombeanensis,NA,NA,PAV_BS118,Italy,NA,NA,NA,NA,NA,N,Y,N,Y,Y,15,15,4,49,0.058
773,Scandix_iberica,NA,NA,K_340232,Georgia,NA,NA,NA,NA,NA,N,N,N,Y,N,10,10,10,10,15.5
774,Scandix_iberica,NA,NA,K_340232,Georgia,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,8,10,15.5
775,Sedum_villosum,NA,NA,K_127439,United-Kingdom,NA,NA,NA,NA,NA,N,Y,N,Y,N,10,10,14,20,0.022
776,Sedum_villosum,NA,NA,K_127439,United-Kingdom,NA,NA,NA,NA,NA,N,Y,N,Y,Y,13.33333333,13.33333333,14,19,0.022
777,Sedum_villosum,NA,NA,K_127439,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,Y,16,16,0,20,0.022
778,Sedum_villosum,NA,NA,K_127439,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,16,16,3,18,0.022
779,Sedum_villosum,NA,NA,K_127439,United-Kingdom,NA,NA,NA,NA,NA,N,Y,N,Y,Y,16,16,8,20,0.022
780,Sedum_villosum,NA,NA,K_127439,United-Kingdom,NA,NA,NA,NA,NA,N,Y,Y,Y,N,16,16,10,20,0.022
781,Sedum_villosum,NA,NA,K_127439,United-Kingdom,NA,NA,NA,NA,NA,N,Y,N,Y,N,16,16,13,20,0.022
782,Sedum_villosum,NA,NA,K_127439,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,Y,18.33333333,18.33333333,9,17,0.022
783,Sedum_villosum,NA,NA,K_127439,United-Kingdom,NA,NA,NA,NA,NA,N,Y,N,Y,Y,18.33333333,18.33333333,17,18,0.022
784,Sedum_villosum,NA,NA,K_127439,United-Kingdom,NA,NA,NA,NA,NA,N,Y,N,Y,Y,18.33333333,18.33333333,18,20,0.022
785,Sedum_villosum,NA,NA,K_127439,United-Kingdom,NA,NA,NA,NA,NA,N,Y,N,Y,N,20,20,17,20,0.022
